t,duality_gap,w2_mu,w2_nu,entropy_a,entropy_b,barycenter_x,barycenter_y
0,2.185230329940005,0.11897556390111148,0.12054968648222178,3.4011969480358735,3.4011967926764357,0.5101476603120597,0.5220481713327186
250,0.7527358970225262,0.04228627247420142,0.052218016351891536,3.386974468509003,3.3992628324902747,0.6670094085646694,0.4270825785631467
500,0.6291013932292493,0.0652666265069521,0.013799139640292944,3.366946489129707,3.377593927562633,0.6900203933637913,0.3886172807898651
750,0.7229845246523359,0.05909208323854623,0.03170872521073432,3.3732033470183262,3.3217459178121818,0.6838376199788243,0.34346455439728224
1000,0.6977202292621187,0.026041835907075657,0.061621244099529036,3.395849047962175,3.2664581992513333,0.6507433196095685,0.3135282909518035
1250,0.6667955946506205,0.020138802329497704,0.0636383640310236,3.398002420761716,3.262189807079949,0.6051409808381103,0.31150956983056205
1500,0.740977275855887,0.05593588867373804,0.0370393089777084,3.3760847386497925,3.3129766012247064,0.5692481013049561,0.3381297392130584
1750,0.586923820276676,0.06610742986116193,0.00760416272081776,3.3659502126568963,3.371858480200324,0.5590493410205042,0.38241481855508874
2000,0.7572020419073306,0.04680938955170769,0.04818958351960107,3.3836858937305636,3.398129387243131,0.5783990229860211,0.4230492782244378
2250,0.5716339069057365,0.005632518497360165,0.06625879441162112,3.400934686524045,3.4010729873988077,0.619686083561099,0.441140321924316
2500,0.7456436108114685,0.03886753288420991,0.05475171560305771,3.3892011878648165,3.3998364501375153,0.6635861120991173,0.42961933925231655
2750,0.6552586269724986,0.06431004729775769,0.018021546219791833,3.367958542132081,3.3811494064732996,0.6890625391196592,0.3928447892519033
3000,0.7067273823952485,0.0609244200324711,0.027844870420657166,3.3714145185419593,3.3278128998534915,0.6856723991145935,0.3473314763151873
3250,0.7155205230838424,0.029979919473158416,0.059904311047719504,3.3940931126820004,3.270036682914317,0.6546866522905037,0.3152465869050232
3500,0.6421183611109049,0.015958441101807597,0.06474437977932769,3.399195693739178,3.259819819739014,0.6093325287341502,0.31040267612698685
3750,0.749805520782715,0.05353145444656268,0.040550920582016446,3.3782231707196746,3.3069455069639093,0.5716589698106069,0.3346153400915537
4000,0.5547824670157069,0.06643983592687175,0.003258448850368956,3.365589047556212,3.3674673736743577,0.5587160454344368,0.3780638538114001
4250,0.7565568432238585,0.049767134275406404,0.04514695039684514,3.381375523965688,3.397094054943915,0.5754333633220854,0.4200029687250677
4500,0.6028673366787033,0.009970111816407872,0.06581430945771821,3.4004134683910885,3.401067260009446,0.6153368828198088,0.44069529990464673
4750,0.7354036910167684,0.03528103506317502,0.05706021460082974,3.391330731401423,3.400264959409283,0.6599948337957324,0.43193062758136375
5000,0.6787693273001896,0.06309058467937502,0.022176451492726623,3.369225946558427,3.384367477761251,0.6878414510661545,0.39700471484636946
5250,0.6874246194585261,0.06252184316181186,0.023835655216307015,3.3698083352839507,3.333852068986671,0.6872719514667738,0.351343874034458
5500,0.7303960550014257,0.033797799431096065,0.05794234109703128,3.392149853613453,3.2740645502693835,0.6585096211425834,0.3172101142674052
5750,0.6146094926322448,0.011693039273189128,0.06558192244420814,3.400122347775062,3.2580111470028217,0.6136093448002078,0.3095644686207617
5999,0.7554743844212926,0.0507665998887226,0.0440290209438575,3.380561739012263,3.300771947267187,0.5744312231335987,0.3311344788137398
