t,duality_gap,w2_mu,w2_nu,entropy_a,entropy_b,barycenter_x,barycenter_y
0,2.6206513575852974,0.12556592538686007,0.13637941982884544,3.401196825091624,3.4011967278764215,0.4758389436120743,0.568376322568317
250,0.9526497526483113,0.05368580658869093,0.06569950777283863,3.378155453372947,3.3983782446014246,0.6784106563192019,0.44067056276183736
500,0.795212047195845,0.08194863240054602,0.01777341583582969,3.3467450685876337,3.3642611986274273,0.7067130947744605,0.3926884111250203
750,0.908640084750417,0.07477858081037211,0.039141883994196616,3.3560308567395847,3.2758625635078795,0.6995329937752602,0.3359529831814577
1000,0.8864318931706163,0.03445214443456459,0.0767319050683835,3.391793743294145,3.188200510459618,0.6591500366270948,0.2983460499807677
1250,0.8258665540013916,0.02321932097420578,0.08038059237673655,3.396937615599293,3.178395966257534,0.6020709596583302,0.2946957210914959
1500,0.9395663317987016,0.06867879158713729,0.0490291791823646,3.363116500410558,3.255112077470861,0.5564929689248828,0.32606123960027966
1750,0.7092046188336176,0.0829989623756821,0.005889497376443541,3.345160876038152,3.349997383773804,0.5421354631576241,0.38078604051182613
2000,0.9517285906449393,0.06164527832938556,0.0575341617307947,3.370621410257933,3.3952765629958503,0.5635448196781598,0.4325108935087772
2250,0.7499178417061232,0.011881433912573871,0.08216316340498145,3.4000803749470196,3.401129422752223,0.6134384064073676,0.4571781366206329
2500,0.9224230304757663,0.04432590937055056,0.07126718333050772,3.3855575956017607,3.3998448259386267,0.6690376404457201,0.44626523836375087
2750,0.852444339590724,0.0785182876576303,0.02834618869583425,3.3513017141348236,3.375036178573633,0.7032779421250753,0.40327760032376503
3000,0.853609145988283,0.07832935398301685,0.028711959307051057,3.3515465806492712,3.296012519482183,0.7030887436445885,0.34638760039605315
3250,0.9188683875162417,0.04387874097162039,0.07134907997153934,3.3858747573958503,3.2022358986242563,0.6685898453039989,0.3037312968644686
3500,0.7494224042531766,0.012226839330867715,0.0818455553602084,3.400015285990539,3.1743926523302988,0.6130921004618295,0.2932300990065236
3750,0.9456044640105972,0.06153780284019732,0.05693999300285874,3.3707294870757094,3.237338270043953,0.5636525753731617,0.318146866625514
4000,0.7003132814383527,0.08238167898383549,0.0054035624699297,3.346010220460019,3.3346806751824865,0.5427543559061352,0.3697064839140707
4250,0.9313028424761953,0.06775483916901368,0.04886890830082479,3.3641511595387033,3.390743287993173,0.5574193302349372,0.4238321855444615
4500,0.8135264851141866,0.022458484729899496,0.07951373072090527,3.3972136064863676,3.401011147115918,0.6028337795245782,0.4545245901638515
4750,0.8770322900017469,0.0344881325898036,0.07543842930294137,3.3917739194229393,3.400584851860139,0.6591860752226533,0.4504429610275651
5000,0.892827182779726,0.07393032397610656,0.037973489873947316,3.3570691862836926,3.383266761964919,0.6986835480402201,0.4129198498072455
5250,0.7861255977340714,0.08048168631098743,0.018125929539609523,3.3487194121362682,3.3146585299512177,0.7052440926409402,0.35697839292418143
5500,0.9340029710187258,0.05214582348671713,0.06496510562130128,3.379473933282586,3.218227476143829,0.6768685148059682,0.31011814342862737
5750,0.6637248995543144,0.001422358072336744,0.08196596337166125,3.4011414802505464,3.1740619031877184,0.6239247507334088,0.2931096368223018
5999,0.9346472841542105,0.053428432292038315,0.06369781808365262,3.3783170995994376,3.2213184015738645,0.5717830883491075,0.31138600113161613
