t,duality_gap,w2_mu,w2_nu,entropy_a,entropy_b,barycenter_x,barycenter_y
0,2.2207583079636253,0.11173898867298453,0.11884316615674914,3.401196925715104,3.4011968831911656,0.5133496810256617,0.5460387552896524
250,1.04848787280909,0.02394788110931943,0.10735430116101288,3.3569066970072847,3.4006430669678545,0.6487678703874123,0.482293113713724
500,1.264681219574218,0.08595888707295066,0.07233936667535588,3.250930262183269,3.3940508533083897,0.7108391912214355,0.44724596122534194
750,0.9002573205833236,0.10948643100417518,0.003364070829983716,3.1929501037462096,3.319232193730215,0.7343896191672117,0.3781425459057038
1000,1.2558308548642791,0.08948966739677698,0.06774327783656574,3.2428908751874315,3.1624042407541464,0.7143734057510819,0.30739454889304707
1250,1.0870216282440632,0.03001463583478613,0.10612270942356977,3.349367309760446,3.0414408609572603,0.6548405259286985,0.26896282239819036
1500,1.1715093460217423,0.04524419791007818,0.1014757537043823,3.4009185635744608,3.0575429636026112,0.5799452217976943,0.27361610994958807
1750,1.213563637663929,0.09738642094926862,0.05459220306747665,3.3818747458034837,3.19784492648437,0.5277410022857143,0.32056354300629475
2000,1.019463570149903,0.10813050678744848,0.019595660016269393,3.371822799355283,3.3438694829554616,0.5169841418593699,0.39441708812810755
2250,1.268568681230168,0.07554516995439321,0.08326266210605927,3.3956630665366037,3.3985152525044393,0.5496082222639602,0.45817930741773094
2500,0.9344320315671207,0.007832222323759592,0.10926511298433476,3.386408449246424,3.400337409666938,0.6174016797706707,0.4842056837165609
2750,1.2469186599760564,0.06430623945829597,0.09177487171009245,3.2953617001537943,3.40050616093554,0.6891654832060624,0.4666993492909445
3000,1.1122194811871249,0.10505604555135604,0.034212402797363074,3.2046763789397263,3.362406133930523,0.7299549245095954,0.40907251063879535
3250,1.150725262473705,0.1029368575009976,0.04118100243293072,3.2101499179360196,3.2309854555142445,0.7278336752355783,0.33399301742636517
3500,1.2277160897083808,0.05831488011841999,0.09539636211951254,3.306216438435594,3.077983573526162,0.6831682963835253,0.2797037851699778
3750,0.9888178233756897,0.015241338785666778,0.10866804548772915,3.3910812501924954,3.0324424853776746,0.6099837539588674,0.26641401811917154
4000,1.2703680588194024,0.08052140306070692,0.0785451881306067,3.3932814709656554,3.131057844352134,0.544626072476646,0.2965779201709289
4250,0.9675105795715281,0.1090089709085197,0.012256886878157633,3.370901603220891,3.292417435990524,0.5161046332550795,0.3629565442984797
4500,1.236192412734706,0.09403842430091437,0.06072112689855003,3.3845569874092054,3.3870123440019237,0.531092979661606,0.4356170312534441
4750,1.136043894929848,0.03845701039324378,0.10381041431930363,3.3999797597488612,3.401020467763575,0.5867404791984284,0.4787459660646594
5000,1.1282399258305855,0.0370392719847274,0.1042220656383883,3.33988941787188,3.4009891807142756,0.6618719945757482,0.4791579961530752
5250,1.2398965458338047,0.09330069410658422,0.06190193813648227,3.233956150510738,3.3878336273338845,0.7181881392477489,0.4367989289814766
5500,0.9566203104374322,0.10910216868201596,0.010787988374617509,3.1939824715682104,3.2951762124706114,0.7340049830931389,0.36442744428845947
5750,1.2700081398223717,0.08144604696737665,0.0775535152976091,3.2608762056001925,3.1340212657932396,0.7063219617117252,0.2975709442339286
5999,1.001360100453741,0.016985139088173607,0.10846292324215429,3.3648354670601783,3.033172369515036,0.6417894324161953,0.26661941985947796
