t,duality_gap,w2_mu,w2_nu,entropy_a,entropy_b,barycenter_x,barycenter_y
0,2.3116788454971156,0.11077235662512588,0.13647911472391128,3.4011969334606778,3.4011969172054455,0.5132989943912384,0.5464785614275257
250,0.9690481582108511,0.01339308024423834,0.10810300616220733,3.389943593035413,3.4005232365729574,0.6118299473529892,0.48296096712939446
500,1.0724501786462814,0.02774480673408764,0.10680921949604552,3.3522434973202566,3.400724720941305,0.6525340083066917,0.48152226402409387
750,1.281322208347706,0.06613647957130231,0.09451477586846117,3.2919320315565814,3.400817024827425,0.6909620938105363,0.4692031822329272
1000,1.2863408270609646,0.09200260859919503,0.06930196806165088,3.2370557550897665,3.392267401847905,0.7168527556254554,0.44393984775716533
1250,1.130991045891769,0.1070975354374618,0.03484305769324219,3.199358111596008,3.3627757160086493,0.7319619992803164,0.40941188145615454
1500,0.9355319640774601,0.11140351031379084,0.006158098467001463,3.187796357807236,3.3041051732148157,0.7362720581679973,0.3693305626583152
1750,1.1822210467364782,0.10483649997794649,0.043492653882307435,3.2052829951689477,3.2260523140817057,0.7296988193367416,0.33192118849468205
2000,1.2975890450984626,0.08696202563057957,0.07574045625501735,3.2486919149690996,3.1400339481911512,0.7118073919048253,0.2996087612675176
2250,1.2898972987157329,0.06123707153004537,0.10047876517768205,3.301004272972967,3.0616309486606728,0.6860580389149354,0.2748208765754689
2500,1.0891835924261266,0.023432453630668062,0.11320452314296783,3.3575027692469015,3.0167962425198604,0.6482175651424764,0.26206961608921053
2750,1.0585017447205023,0.01875273669779972,0.11404980757033202,3.3929321067898424,3.013704392938214,0.6064646442048589,0.26122263770507814
3000,1.258538956917009,0.05465870421920782,0.10313254094029342,3.4008981609426407,3.052542387878886,0.5705208477604173,0.27216178262495655
3250,1.327170292949523,0.08448960737052187,0.08189169311569287,3.391012199018292,3.121580327843824,0.5406585161024448,0.293445197278865
3500,1.2750254956306109,0.10742735816749319,0.052470636497822666,3.372502051776852,3.2038755201953446,0.5176965991161361,0.32292521393003754
3750,1.0205383553021083,0.11596006881089076,0.012198748816420428,3.3630247254470427,3.2930063871756516,0.5091548987900625,0.363277806797174
4000,1.1366094725319473,0.11310445403642908,0.029531526766791386,3.3663591258884376,3.3564759201121994,0.5120135221126562,0.40408970617914963
4250,1.2693058243885504,0.0985232357240502,0.06065278393251377,3.3808661976806462,3.3867496533104684,0.5266101025451324,0.4352733305937015
4500,1.3284649315041632,0.07585214096267236,0.09068247259898957,3.39547443286234,3.4002611289427502,0.5493050825589629,0.4653631989969836
4750,1.1546427388969942,0.039639925449073944,0.10517602042290632,3.400141345656509,3.4009047247527833,0.5855554496447958,0.47988579200692016
5000,0.8973390524504521,0.003498275807121912,0.10918509505051799,3.3779181528061,3.40036928636949,0.6282644807040838,0.4839029008522224
5250,1.1413127277998594,0.040340196462976506,0.10281770132065364,3.3351496369387466,3.4010729766240426,0.6651413441607,0.4775227468142823
5500,1.2572947216912451,0.07152032091168582,0.0861391771468242,3.2814855908544285,3.3992507698978636,0.6963510414670929,0.46081079874431274
5750,1.239575431817291,0.09619213510590088,0.059282871932801955,3.2270262467445425,3.385758061340323,0.7210462556978006,0.4339006732793608
5999,1.0379325176335152,0.1081899326259215,0.022142759884596717,3.1964596788575217,3.346948729178214,0.7330554325552948,0.39668613214889453
