t,duality_gap,w2_mu,w2_nu,entropy_a,entropy_b,barycenter_x,barycenter_y
0,2.6239651329487446,0.12561328642080613,0.13577864521276392,3.401196854612601,3.401196748649816,0.47569661891565496,0.5682024797353501
250,0.9558501576473177,0.05366186906116266,0.06606771554206549,3.3781112617138533,3.3984637774212647,0.678439549764533,0.44104171994138175
500,0.800956504562301,0.08228985248371244,0.01811763351626562,3.346199723283993,3.3645947696239022,0.7070999494737612,0.3930196135965264
750,0.9142539725091856,0.0753733999257856,0.03921156712851483,3.355217844894907,3.275709853006589,0.7001756652182395,0.3358939186545913
1000,0.8956140556000778,0.03497165846502227,0.07731000125915878,3.3914539812891364,3.1866506363953446,0.6597281757069002,0.29777641875689065
1250,0.8328398142408419,0.02308828411766364,0.08131825260319295,3.396939463191431,3.175825718571141,0.602128861673898,0.2937661615459967
1500,0.9521561667138574,0.06930153293948217,0.049957108125526575,3.3623557863388274,3.253069526603629,0.5558374789415589,0.3251430002192091
1750,0.7160642079320199,0.08417479858861814,0.0055722617890468324,3.34349139075673,3.3495372978328617,0.5409473718671636,0.3804553978586662
2000,0.967012340641398,0.06290750477754073,0.058153173611812756,3.3692761105503557,3.3955162269827253,0.5622387472449684,0.433115289825143
2250,0.7668774245711916,0.01255339696016464,0.08355346874720246,3.3999187115706664,3.4011134368010674,0.6126940598783185,0.45855373794971727
2500,0.9390425382721868,0.0446548392197693,0.07297361873849925,3.3852633457578216,3.400153321219494,0.6694223210049289,0.4479579962790944
2750,0.8741362420093015,0.07992044082453495,0.02961991808705872,3.349385090874907,3.376168778053658,0.7047278548618074,0.4045391753893553
3000,0.8697075535769027,0.08031217130124137,0.028704159342371322,3.348865393283793,3.2960144829529052,0.7051200289061674,0.3464065847090546
3250,0.9444581662418343,0.045650115415998116,0.07272725997672724,3.3845394037704706,3.1986786772451885,0.6704187241809396,0.30236145340071
3500,0.7628644919003457,0.01156027979582457,0.0841311024358364,3.4001070807623694,3.168057576325457,0.6136900344459242,0.29095190406653265
3750,0.973486030960852,0.06259268259025035,0.05933509506201908,3.3695986906025697,3.2317373892987784,0.5625539259144504,0.3157603202154431
4000,0.729981438536823,0.08475968810582085,0.006731239936072413,3.3426689231735427,3.3326988792868906,0.5403618200627861,0.3683905001201111
4250,0.9592108802464855,0.07059562891433638,0.04949416786400863,3.360869128476741,3.3910744083857134,0.5545419176247176,0.4244432776555283
4500,0.8491030797777386,0.024492122090680548,0.08186114232929582,3.3964067384151386,3.4010941250834983,0.6007209845689916,0.456858869541209
4750,0.9022684375469925,0.034333168450550525,0.07870161060341062,3.391808099812545,3.4009204869059713,0.6590889627118734,0.45369459198150086
5000,0.9326550050418352,0.07594529688957051,0.04089746891406882,3.3545043721559376,3.385425452590369,0.7007482097573586,0.41583366587287096
5250,0.8058529619421064,0.08389893253861726,0.01713730121174681,3.3439790304420236,3.3162945763918708,0.7087108515361605,0.3579792312933972
5500,0.9755503677886892,0.0557315614340299,0.06652402795229208,3.37627594727065,3.2143754491633802,0.6805115857094326,0.3085677897358465
5750,0.6907398156399822,0.0012489532243392326,0.08545753438528123,3.4011240330198,3.164344921473879,0.6259672852799079,0.28962480832490994
5999,0.9746020999818266,0.05413356540072557,0.06793899369331007,3.377635074893749,3.2108537224598863,0.571022621604976,0.3071521158972958
