t,duality_gap,w2_mu,w2_nu,entropy_a,entropy_b,barycenter_x,barycenter_y
0,2.6653024448974207,0.139290755957108,0.13029491050205932,3.4011968168685063,3.401196638296335,0.566579044333704,0.47392903886024124
250,1.026052331386548,0.026667211193569317,0.101811927407476,3.373360448919479,3.3901924083866457,0.6515118050527653,0.2732552636294465
500,1.126703894799011,0.04507742255372973,0.0959849809400584,3.2637279921474858,3.393570793686425,0.5800771610148796,0.27908485213524414
750,1.14612308715843,0.09394725077243052,0.049526751723567644,3.139972353069556,3.39861007047907,0.5311704677882448,0.32556414631695146
1000,0.9913079322217055,0.10260087524268095,0.021503971836596334,3.113591507563757,3.337169398527616,0.5225103154469873,0.3964238069747005
1250,1.2027513032624846,0.06932556943557656,0.08114240934702902,3.2075169245950557,3.221908499139456,0.5558107225171262,0.45615463542493695
1500,0.8600013878691916,0.0035612501584916744,0.1040770685681933,3.337468791399981,3.1610232041957405,0.6216246511798029,0.47912482466345213
1750,1.1915081271022352,0.06419179151656983,0.08483735813646794,3.3978583756946867,3.2127554304859185,0.6890832075162087,0.45985530837157096
2000,1.0294143147689778,0.10089861623969736,0.027911194231931162,3.398327341283257,3.327618383651856,0.7258358340068067,0.4028409553393154
2250,1.1137711228840421,0.0959860160324792,0.04339796330775758,3.399692217593959,3.396511321194735,0.7209171039920101,0.331695713631505
2500,1.1447163515438843,0.050525493079285055,0.09276098218794528,3.3916501796631655,3.395165148633293,0.6753998566471774,0.28231031270419193
2750,0.9764247817220671,0.02007512203218229,0.10221842648741189,3.311476665188439,3.3899325756553966,0.6050983220489493,0.2728485802357923
3000,1.19698546198949,0.07998354020020176,0.06984957796873484,3.179611933409135,3.4010499901266864,0.5451447119006925,0.30523210535062123
3250,0.8655365293903349,0.1036108454823173,0.004802826151442968,3.1104194962043388,3.3692121379905777,0.521499583335205,0.370308350491003
3500,1.1821983645670033,0.08518940528135789,0.06272601964701593,3.1652484849072455,3.263924349966119,0.5399349197695648,0.4377097153404401
3750,1.0307970030683884,0.02903499649928599,0.09993996711233995,3.295535796692417,3.1727362685256653,0.5961316886908212,0.4749813140743698
4000,1.1020174215008658,0.04209057040182985,0.09576289267939021,3.386254691132601,3.184230736340932,0.6669544091049315,0.4707977685826767
4250,1.1420702737766972,0.09173949735498792,0.051127769731863316,3.4005059266772255,3.2873864613757875,0.7166652866251745,0.42609349759691256
4500,0.9634379539974366,0.10181504810695895,0.01878117349492975,3.3980218185714888,3.3818795491831515,0.7267534093725762,0.3563236651228963
4750,1.1908155234562903,0.07022343035833309,0.07880718974396114,3.3995836904383756,3.399866150593614,0.695122372471216,0.29627043203917963
5000,0.8686477502945678,0.005884882564178661,0.1029441016716891,3.3498862110092067,3.38946082621228,0.6307035448046479,0.2721225760178268
5250,1.1733397189973926,0.06170383207926882,0.08518040627041264,3.2262601435277176,3.398157231192045,0.5634382093392774,0.2898943257860485
5500,1.0303482921422555,0.09930219141752258,0.029704909762386485,3.1238152024839057,3.3895888024248855,0.5258114876378679,0.3453949758443502
5750,1.0915117504229808,0.09568445913142894,0.040921002067773486,3.13478988258139,3.306167683694845,0.5294319489642361,0.4158709177671087
5999,1.1392713391096145,0.05192285092800723,0.09060859522714244,3.2488633002004463,3.1979624080935367,0.5732265687842815,0.46563548617298334
