t,duality_gap,w2_mu,w2_nu,entropy_a,entropy_b,barycenter_x,barycenter_y
0,0.0072055862943238725,0.004767504142978233,0.005133618243384891,3.4011973815449514,3.4011973816344696,0.6244802294055272,0.3740994982227615
250,2.8652395435799227e-05,0.000284718710615095,0.00015219407299649245,3.4011973808891787,3.4011973814507246,0.6249986149492398,0.375002196498669
500,2.3510678079333158e-05,0.0002837018584504873,0.00015257053899668394,3.4011973809034535,3.4011973814363374,0.6250003653423003,0.37500257349245963
750,2.9385168749437862e-05,0.0002852795934589037,0.00015172587662201092,3.401197380874237,3.401197381465443,0.6250019455001918,0.37500172764590195
1000,2.129988983588793e-05,0.0002859368706082107,0.00015005926676716873,3.4011973808502782,3.4011973814892933,0.6250026037867032,0.3750000586995266
1250,2.93348091570389e-05,0.00028535935759913775,0.00015164112885808557,3.4011973808716998,3.4011973814677656,0.6250020253868236,0.37499835853567903
1500,2.4379239499189298e-05,0.0002838191899354635,0.00015256366165226182,3.4011973809026568,3.401197381436706,0.6250004828539678,0.37499743544903047
1750,2.849955589570574e-05,0.0002846262020160419,0.000152269418414618,3.401197380891166,3.4011973814480934,0.6249987076865923,0.3749977298689208
2000,2.681867508461111e-05,0.00028578757565092316,0.00015089588747070932,3.401197380856252,3.4011973814829024,0.624997543441133,0.37499910422448174
2250,2.689863678891069e-05,0.0002857861418732492,0.00015090658738562324,3.401197380856307,3.4011973814827368,0.6249975448784559,0.37500090720805457
2500,2.8550403219543274e-05,0.0002846202773778633,0.00015227988031235866,3.401197380891287,3.4011973814476444,0.6249987136258809,0.3750022824262833
2750,2.4571837246370465e-05,0.00028383262232740204,0.00015257221685306387,3.4011973809025497,3.4011973814362686,0.6250004963069878,0.37500257517266816
3000,2.9525292397969416e-05,0.0002853804870431105,0.00015164246050059882,3.40119738087101,3.401197381467696,0.6250020465487155,0.3750016441128343
3250,2.1578517548123677e-05,0.00028595986402315995,0.00015007110638550652,3.401197380849315,3.401197381489282,0.6250026268154285,0.3749999295007349
3500,2.9714261261207242e-05,0.00028529336402256854,0.0001517545871760874,3.4011973808738074,3.4011973814646814,0.6250019592919027,0.37499824500924495
3750,2.3738248153437613e-05,0.000283695410146314,0.00015260748130045522,3.4011973809034917,3.401197381434891,0.625000358884094,0.37499739160307466
4000,2.9109136045479822e-05,0.0002847489156517485,0.0001522226269452912,3.4011973808885014,3.4011973814497773,0.6249985846695124,0.374997776688482
4250,2.6404026064616448e-05,0.0002858509917747059,0.0001507805526479512,3.4011973808537217,3.4011973814844487,0.6249974798681952,0.3749992196285472
4500,2.772295224423571e-05,0.00028575999123511977,0.00015103566116416334,3.401197380857333,3.4011973814807264,0.6249975710937592,0.3750010364627895
4750,2.8374086465304815e-05,0.0002845168159626843,0.0001523614436222094,3.4011973808933362,3.401197381444609,0.6249988173431335,0.3750023641039417
4999,2.5545762501882896e-05,0.00028395725147303683,0.0001525691412867286,3.401197380901435,3.401197381436395,0.6250006211275229,0.37500257209279
