t,duality_gap,w2_mu,w2_nu,entropy_a,entropy_b,barycenter_x,barycenter_y
0,0.01902024157960974,0.006233786340718696,0.00983393075535709,3.4011973815367886,3.401197381530437,0.6244093720874059,0.3759323038679824
250,3.022908360818255e-05,5.274220268907398e-05,0.00025103406971973766,3.4011973807671656,3.4011973803040045,0.6249972564693737,0.37499896489517537
500,2.5817664180707856e-05,5.3038857378523595e-05,0.0002501867764014668,3.4011973807534366,3.401197380312296,0.6249969597553422,0.3749998130366351
750,3.05902680858422e-05,5.2909780437136565e-05,0.0002509117289728337,3.4011973807595837,3.401197380305912,0.6249970888581038,0.37500091264161445
1000,3.4999705285698735e-05,5.244154467368517e-05,0.00025193021854163746,3.401197380779643,3.4011973802827087,0.6249975571875315,0.37500193215069233
1250,3.4672815561784254e-05,5.1605550025161984e-05,0.00025272472390382834,3.401197380806732,3.401197380253062,0.62499839334941,0.37500272745135504
1500,2.9206976260548467e-05,5.05385718741343e-05,0.000253108301615486,3.4011973808250553,3.401197380235127,0.624999460540996,0.37500311141302833
1750,2.9579266844742547e-05,5.057591791587901e-05,0.000253116551600069,3.401197380824713,3.401197380234716,0.6250005777370842,0.37500311967127137
2000,3.4532747239690575e-05,5.158599043685941e-05,0.00025272423542512364,3.401197380807169,3.4011973802530835,0.6250015896310175,0.3750027269623874
2250,3.479661576198667e-05,5.2347096744868815e-05,0.0002519954697135057,3.4011973807831244,3.4011973802806557,0.6250023521097897,0.37500199746718055
2500,3.121775570701091e-05,5.288129410063974e-05,0.00025101393407821215,3.401197380760694,3.4011973803043345,0.6250028872704361,0.37500101494902716
2750,2.4884383859197223e-05,5.303684220602389e-05,0.00025006738149983864,3.4011973807533007,3.40119738031254,0.6250030430990337,0.37499993255105113
3000,3.0932108326039987e-05,5.2810337243771765e-05,0.0002510492775863119,3.401197380763937,3.401197380303751,0.6250028161856265,0.37499894967208564
3250,3.391169324599985e-05,5.229572793940424e-05,0.00025193637498900536,3.40119738078504,3.4011973802825204,0.6250023006483534,0.3749980616866976
3500,3.331392732744409e-05,5.150655222659695e-05,0.0002526515371642333,3.4011973808091427,3.4011973802562188,0.6250015100495604,0.3749973458086443
3750,2.6731977243579785e-05,5.040302833137067e-05,0.00025293402445714623,3.401197380826074,3.401197380243571,0.6250004045357367,0.3749970630385812
4000,2.7409426993002528e-05,5.0494392808461574e-05,0.00025292797636591223,3.401197380825421,3.401197380243855,0.624999504728899,0.37499706909272656
4250,3.311335300461293e-05,5.154917750591709e-05,0.00025258631342907047,3.4011973808081564,3.401197380258958,0.6249984497332057,0.3749974110976686
4500,3.457434348690114e-05,5.239815182520524e-05,0.0002519204596140374,3.401197380781324,3.401197380283013,0.6249976005890602,0.37499807761800386
4750,3.10484035015296e-05,5.290736983750982e-05,0.00025097134730363703,3.4011973807596965,3.4011973803050126,0.6249970912691856,0.37499902768037663
4999,2.4804543024073422e-05,5.3090508545628577e-05,0.00025000865305917523,3.4011973807509026,3.4011973803125746,0.6249969080938429,0.3750000086617208
