t,duality_gap,w2_mu,w2_nu,entropy_a,entropy_b,barycenter_x,barycenter_y
0,0.010767038848601331,0.006233786340718696,0.006300416204578706,3.4011973815367886,3.4011973815304417,0.6244093720874059,0.37559351646490097
250,1.6731882848661228e-05,0.0002686062140229594,0.0003168178441377595,3.4011973808342524,3.4011973807876905,0.6249980590598947,0.3749998494547494
500,2.176824652426468e-05,0.00026824469893743327,0.000317806973381838,3.4011973808444456,3.401197380777437,0.6249984210576396,0.3750011420884552
750,1.887820481484559e-05,0.00026713274735745723,0.0003185573992302675,3.401197380862658,3.401197380759165,0.6249995344937884,0.37500189426939023
1000,2.0950092016622235e-05,0.0002675370036369001,0.0003184107685402048,3.401197380858317,3.4011973807634472,0.6250008714657401,0.3750017472957621
1250,2.0528060356808653e-05,0.0002684598130352069,0.00031743501983792386,3.401197380838566,3.4011973807831373,0.6250017967425534,0.375000769264991
1500,1.956828454474646e-05,0.0002685324540990337,0.0003172430467540276,3.40119738083643,3.4011973807852143,0.6250018695778459,0.3749994235422777
1750,2.1635346356727037e-05,0.00026771870378440463,0.0003183155650894701,3.40119738085551,3.401197380766073,0.625001053651719,0.37499834923342423
2000,1.7657550001409783e-05,0.00026693236764139655,0.0003186066473477759,3.4011973808638305,3.401197380757692,0.6249997351410318,0.374998057665218
2250,2.2168290176746708e-05,0.0002681259690760923,0.0003179763471113972,3.4011973808473366,3.401197380774123,0.6249985399460173,0.37499868901771055
2500,1.6147880321296104e-05,0.00026862866775333383,0.00031672251925373,3.40119738083355,3.401197380787848,0.624998036576186,0.3749999449387737
2750,2.2110356531643283e-05,0.00026820008199059597,0.0003178942096206716,3.4011973808455584,3.401197380775778,0.6249984657341546,0.37500122952872106
3000,1.8454831416409023e-05,0.00026704214026747976,0.000318595117400447,3.401197380863267,3.401197380758008,0.624999625221848,0.3750019320757751
3250,2.146075022023408e-05,0.0002676304871871573,0.0003183809370777464,3.4011973808569387,3.401197380764276,0.6250009651992474,0.3750017173945303
3500,2.0277278605498883e-05,0.00026851185245513586,0.00031735168845004985,3.4011973808370444,3.4011973807841103,0.6250018489211171,0.37500068573870865
3750,2.0234499902821446e-05,0.00026851822467549596,0.00031734042856993897,3.4011973808368547,3.401197380784238,0.6250018553103753,0.3749993259978876
4000,2.1564549460881266e-05,0.00026764483964908636,0.00031838066842443445,3.401197380856716,3.4011973807643163,0.625000979590085,0.37499828402140234
4250,1.8462118883358358e-05,0.0002670309970885458,0.0003186084543139735,3.401197380863334,3.401197380757635,0.6249996363799045,0.3749980558552352
4500,2.2280086190859527e-05,0.0002682024198183752,0.0003179138730987174,3.4011973808455007,3.401197380775404,0.6249984633932053,0.3749987515960206
4750,1.618885029111561e-05,0.0002686465467045844,0.0003167097307949954,3.4011973808329854,3.4011973807878575,0.6249980186733646,0.37500004227965106
4999,2.2398486374045068e-05,0.0002681544578605223,0.0003179757202578979,3.4011973808466642,3.4011973807741165,0.6249985114191977,0.3750013112299943
