t,duality_gap,w2_mu,w2_nu,entropy_a,entropy_b,barycenter_x,barycenter_y
0,0.02190496524218244,0.00630148370769264,0.01088452495178641,3.4011973813212575,3.401197381521182,0.6254597373538286,0.371402834957434
250,4.97670854941179e-05,0.0004374917809935119,0.00025205541228640814,3.401197379299726,3.401197380296279,0.6250041634159308,0.3749979425302438
500,5.2563441967967695e-05,0.00043650419016436716,3.3964521078677645e-06,3.4011973793577965,3.401197380237857,0.6250031739781381,0.3749966035478921
750,4.77224962316114e-05,0.0004350621771348515,4.236043730787564e-06,3.401197379414457,3.40119738018659,0.625001729268298,0.3749957639562691
1000,3.788121678394152e-05,0.0004334817368802782,4.589279747224673e-06,3.4011973794381998,3.401197380161651,0.6250001458723509,0.37499541072025266
1250,4.759991935809893e-05,0.00043496620064724037,4.316441216373201e-06,3.401197379417009,3.4011973801810895,0.6249983664512967,0.37499568355878365
1500,5.176505636669826e-05,0.00043630613176691055,3.494287609012714e-06,3.4011973793674777,3.4011973802324635,0.6249970236555632,0.37499650571239096
1750,5.012872146267777e-05,0.0004373757825479524,2.217808178744951e-06,3.401197379307231,3.4011973802907964,0.624995951717996,0.3749977821918213
2000,4.134625789020685e-05,0.0004378622328861088,6.325099209114615e-07,3.401197379273751,3.401197380326947,0.6249954642276848,0.374999367490079
2250,4.4576203742152654e-05,0.0004377485260882369,1.1502030419774378e-06,3.4011973792819172,3.4011973803195668,0.6249955781775743,0.375001150203042
2500,5.207789992053846e-05,0.0004371210170355258,2.716765656829434e-06,3.4011973793232486,3.4011973802711055,0.6249962070281669,0.37500271676565683
2750,4.9712090246484264e-05,0.0004358463074167805,3.698474244001604e-06,3.4011973793877273,3.401197380220724,0.6249974844629632,0.375003698474244
3000,4.228118776677947e-05,0.0004343092477699278,4.309957131812259e-06,3.4011973794307533,3.401197380181548,0.624999024808661,0.37500430995713174
3250,4.1288977975034724e-05,0.0004341210556103274,4.374735530984775e-06,3.4011973794334267,3.4011973801770474,0.625000786386716,0.37500437473553083
3500,4.781191925959383e-05,0.0004354678367968694,3.840803294463679e-06,3.4011973794018937,3.401197380212139,0.6250021356866129,0.3750038408032944
3750,5.0069284504072886e-05,0.00043667491286977046,2.91364043902842e-06,3.4011973793488783,3.401197380262238,0.6250033450201243,0.37500291364043886
4000,4.623723486377185e-05,0.0004374875899804278,1.6204372783878984e-06,3.4011973793000045,3.401197380309143,0.6250041592170796,0.37500162043727836
4250,3.753750520496535e-05,0.00043783033714411146,1.8958291170267927e-07,3.4011973792762125,3.4011973803298616,0.6250045026052389,0.3750001895829117
4500,4.5766751175430054e-05,0.0004375894370549084,1.4595892714880376e-06,3.4011973792931314,3.4011973803131035,0.6250042612546255,0.3749985404107285
4750,4.959920463951106e-05,0.0004367976213778083,2.7319424619753896e-06,3.401197379342178,3.4011973802704363,0.625003467958118,0.37499726805753786
4999,4.8284821969418745e-05,0.0004356298676248408,3.737582280005647e-06,3.401197379396136,3.401197380218388,0.6250022980204664,0.3749962624177199
