t,duality_gap,w2_mu,w2_nu,entropy_a,entropy_b,barycenter_x,barycenter_y
0,0.012945881135030703,0.007350914910771568,0.005133618243384891,3.4011973815449434,3.4011973816344696,0.6241976682466323,0.3740994982227615
250,3.6316957204879374e-05,0.0002520360765175975,0.000252499003513386,3.4011973805085125,3.4011973814255447,0.6249979618853677,0.37500250150501846
500,3.076965026507783e-05,0.00025091575285587166,2.9295367577619746e-06,3.4011973805350166,3.401197381406947,0.6249990833304746,0.3750029295367578
750,2.561687843012639e-05,0.0002501686823211501,3.0332586313658316e-06,3.4011973805415066,3.4011973814019996,0.6250001688511724,0.37500303325863127
1000,3.216905947463211e-05,0.0002512427890432407,2.777099358058921e-06,3.40119738052935,3.4011973814139065,0.6250012440330764,0.375002777099358
1250,3.436746598925455e-05,0.00025211122427645907,2.1825956345866704e-06,3.4011973805059976,3.401197381437496,0.6250021133376141,0.37500218259563467
1500,3.1613372663621964e-05,0.00025268084226312646,1.2681457940699747e-06,3.4011973804841142,3.40119738146274,0.6250026835257889,0.37500126814579393
1750,2.5937071313208993e-05,0.0002529820332044893,2.571156914876749e-07,3.4011973804704407,3.4011973814750776,0.6250029850182227,0.3750002571156915
2000,2.9573107016497846e-05,0.0002528977157430209,7.960220176073118e-07,3.4011973804744158,3.4011973814705367,0.6250029006163594,0.3749992039779823
2250,3.4072423697725784e-05,0.0002524485500184572,1.8080519427199349e-06,3.4011973804936666,3.4011973814494536,0.6250024510010196,0.37499819194805734
2500,3.376701503862711e-05,0.0002516624974263481,2.5567152918681835e-06,3.401197380519573,3.401197381423312,0.6250016641615876,0.37499744328470813
2750,2.8383068127593725e-05,0.0002506212275978628,2.9260340685816066e-06,3.4011973805386395,3.4011973814071137,0.6250006218494472,0.3749970739659313
3000,2.65667687943949e-05,0.00025032279476761834,2.9977282138271555e-06,3.401197380540902,3.401197381403716,0.6249996768821146,0.3749970022717862
3250,3.37834587301189e-05,0.0002514880650864354,2.733377700098183e-06,3.4011973805239917,3.401197381415836,0.6249985104453588,0.37499726662229993
3500,3.4456819061612354e-05,0.0002522903089655213,2.014500815675224e-06,3.401197380499697,3.40119738144314,0.6249977073984331,0.3749979854991843
3750,3.110963624909646e-05,0.0002528222597627378,1.0636196835500655e-06,3.401197380477898,3.4011973814665564,0.6249971749151523,0.37499893638031645
4000,2.491477649872731e-05,0.0002530288004741401,8.251475591691815e-08,3.4011973804682114,3.401197381475552,0.6249969681676936,0.37499991748524397
4250,3.0386872698864864e-05,0.000252899812650178,8.956437217572111e-07,3.4011973804743407,3.4011973814691876,0.6249970972846346,0.37500089564372174
4500,3.3710779068413244e-05,0.00025238933021846027,1.8221254431266543e-06,3.4011973804959825,3.4011973814490437,0.6249976082780596,0.37500182212544303
4750,3.153722915957835e-05,0.0002515281948486342,2.4124290717852936e-06,3.401197380523021,3.4011973814290464,0.6249984702754268,0.37500241242907173
4999,2.6766819989670898e-05,0.0002505887556909867,2.7565074627311503e-06,3.4011973805389593,3.4011973814148186,0.6249994106549639,0.37500275650746256
