t,duality_gap,w2_mu,w2_nu,entropy_a,entropy_b,barycenter_x,barycenter_y
0,3.6531059669338033,1.9838512894353806,1.2169930137391671,2.626614000507372,2.659014124275133,-1.3372299461443884,-0.3184703761054782
100,0.00779064338846,0.03661420167685278,0.12226425723643253,1.0419473190995525,0.938878828440775,-0.00011299017410315278,0.010827827844958612
200,-0.00035338785958377155,0.006932998762753566,0.021805255080807273,0.9797376244269684,0.6900347623173954,8.821448517762463e-05,0.00042973092041306886
300,-0.0006181463991351919,0.0013523156808870126,0.004136200869740413,0.9773982076691564,0.6778140031965227,4.382951856243865e-06,1.644090330836032e-05
400,-0.0006277405928003253,0.00026818374976148176,0.0008226798131515062,0.9772875421074647,0.6771973256854109,2.0308197402959496e-07,6.66851158313685e-07
500,-0.0006281200011432808,5.375073533659349e-05,0.0001693645520817626,0.9772820092577501,0.677164864065072,9.897220506043067e-09,2.8807577936589178e-08
600,-0.0006281360123700995,1.0861579095440978e-05,3.5801619031292634e-05,0.9772817339675812,0.6771631180824002,5.08139032787101e-10,1.315286028912675e-09
700,-0.0006281367234091202,2.2109439696578083e-06,7.724232629011534e-06,0.9772817204547536,0.6771630230547414,2.69920873323259e-11,6.27842967368808e-11
800,-0.0006281367562794261,4.587873547636775e-07,1.6947711631098201e-06,0.9772817197995358,0.677163017846133,1.4599595564653845e-12,3.099331629382461e-12
900,-0.0006281367578464907,1.227628212486241e-07,3.874906214070049e-07,0.9772817197680996,0.6771630175595325,8.01068950014102e-14,1.573951644249357e-13
1000,-0.000628136757921861,9.200277174639828e-08,1.306171878625212e-07,0.9772817197667815,0.6771630175437618,5.2132693029428414e-15,9.257684675902472e-15
1100,-0.0006281367579251968,9.198519967593436e-08,1.050507526705939e-07,0.9772817197667611,0.6771630175429739,1.0609408942964811e-15,2.221271573980093e-15
1200,-0.0006281367579252211,9.198519967593436e-08,1.0443027444350571e-07,0.9772817197667611,0.6771630175429693,1.0076904708309712e-15,2.1570577419080577e-15
1300,-0.0006281367579252211,9.198519967593436e-08,1.0443027444350571e-07,0.9772817197667611,0.6771630175429693,1.0076904708309712e-15,2.1570577419080577e-15
1400,-0.0006281367579252211,9.198519967593436e-08,1.0443027444350571e-07,0.9772817197667611,0.6771630175429693,1.0076904708309712e-15,2.1570577419080577e-15
1500,-0.0006281367579252211,9.198519967593436e-08,1.0443027444350571e-07,0.9772817197667611,0.6771630175429693,1.0076904708309712e-15,2.1570577419080577e-15
1600,-0.0006281367579252211,9.198519967593436e-08,1.0443027444350571e-07,0.9772817197667611,0.6771630175429693,1.0076904708309712e-15,2.1570577419080577e-15
1700,-0.0006281367579252211,9.198519967593436e-08,1.0443027444350571e-07,0.9772817197667611,0.6771630175429693,1.0076904708309712e-15,2.1570577419080577e-15
1800,-0.0006281367579252211,9.198519967593436e-08,1.0443027444350571e-07,0.9772817197667611,0.6771630175429693,1.0076904708309712e-15,2.1570577419080577e-15
1900,-0.0006281367579252211,9.198519967593436e-08,1.0443027444350571e-07,0.9772817197667611,0.6771630175429693,1.0076904708309712e-15,2.1570577419080577e-15
1999,-0.0006281367579258593,9.74441393572712e-08,9.07230727439312e-08,0.9772817197667611,0.6771630175429691,-4.761697542222313e-15,-1.839954514820948e-15
