t,duality_gap,w2_mu,w2_nu,entropy_a,entropy_b,barycenter_x,barycenter_y
0,78.29514138299074,8.83281974902243,1.1093149864739067,1.9738551455815116,2.4046721967041407,-8.770978698875986,-0.6416700536115704
100,-0.0006281360017252261,2.6948449936577904e-05,2.5439795501881993e-05,0.6930898481887648,0.6897268764175137,-2.7264518594795415e-09,4.694657780012103e-11
200,-0.0006281367579277543,5.757799556272423e-08,9.912867752048518e-08,0.6930897597848351,0.6897267163187448,-6.420243093545082e-15,1.6801357674990014e-14
300,-0.0006281367579279991,5.75779955627239e-08,9.912867752048457e-08,0.6930897597848351,0.6897267163187448,-3.618867304429333e-15,9.83417411450271e-15
400,-0.0006281367579290093,8.349362174554126e-08,6.686022939026675e-08,0.6930897597848392,0.6897267163187406,-5.555349564572777e-15,6.896960468046365e-16
500,-0.000628136757928985,8.349362174554134e-08,6.686022939026675e-08,0.6930897597848392,0.6897267163187406,-6.333891367438219e-15,5.01801208300771e-16
600,-0.0006281367579280127,5.757799556272387e-08,9.912867752048456e-08,0.6930897597848351,0.6897267163187448,-3.3132550818567725e-15,9.591866943629052e-15
700,-0.0006281367579280307,5.757799556272385e-08,9.912867752048453e-08,0.6930897597848351,0.6897267163187448,-3.154592724278229e-15,9.033190855307897e-15
800,-0.0006281367579278644,5.757799556272402e-08,9.912867752048485e-08,0.6930897597848351,0.6897267163187448,-4.667695555912437e-15,1.4160642728576973e-14
900,-0.0006281367579289923,8.349362174554131e-08,6.686022939026675e-08,0.6930897597848392,0.6897267163187406,-5.94362971432073e-15,4.0036800643438825e-16
1000,-0.000628136757928028,5.757799556272385e-08,9.912867752048453e-08,0.6930897597848351,0.6897267163187448,-3.1763209045992837e-15,9.121530350711758e-15
1100,-0.0006281367579277447,5.757799556272426e-08,9.912867752048521e-08,0.6930897597848351,0.6897267163187448,-6.608053523959637e-15,1.6990934346280413e-14
1200,-0.0006281367579280275,5.757799556272386e-08,9.912867752048453e-08,0.6930897597848351,0.6897267163187448,-3.180824577999504e-15,9.139608754360292e-15
1300,-0.0006281367579289587,8.34936217455414e-08,6.686022939026674e-08,0.6930897597848392,0.6897267163187406,-6.645118361443463e-15,2.0209669670994357e-15
1400,-0.000628136757929009,8.349362174554115e-08,6.686022939026674e-08,0.6930897597848392,0.6897267163187406,-4.3774327501797405e-15,2.2797308014354937e-15
1500,-0.0006281367579279835,5.75779955627239e-08,9.912867752048461e-08,0.6930897597848351,0.6897267163187448,-3.602305479496166e-15,1.047385017082377e-14
1600,-0.0006281367579289651,8.349362174554137e-08,6.686022939026674e-08,0.6930897597848392,0.6897267163187406,-6.3214695627501204e-15,2.0885016180201153e-15
1700,-0.0006281367579279856,5.75779955627239e-08,9.91286775204846e-08,0.6930897597848351,0.6897267163187448,-3.590554226725837e-15,1.0400896586079213e-14
1800,-0.0006281367579277853,5.7577995562724164e-08,9.912867752048508e-08,0.6930897597848351,0.6897267163187448,-5.866392039418265e-15,1.611830922519528e-14
1900,-0.0006281367579277863,5.7577995562724164e-08,9.912867752048508e-08,0.6930897597848351,0.6897267163187448,-5.860340569244123e-15,1.6081981612951164e-14
1999,-0.0006281367578706296,2.4272821206176424e-07,2.627976767366083e-07,0.6930897597848391,0.689726716318745,5.138516477259898e-15,7.098849411108706e-15
