t,duality_gap,w2_mu,w2_nu,entropy_a,entropy_b,barycenter_x,barycenter_y
0,2.891135358913213,1.6076667202162718,1.2152411816096793,2.664739711446609,2.4660938517742603,-1.126675772913592,0.6719322648234154
100,0.012515466126373241,0.144163387577073,0.06564039541256945,1.5715673877533543,1.0642177357484737,0.013114606588521495,-0.010734859134438156
200,-5.109667256896744e-05,0.030954094016190516,0.010808921510746382,1.3806655301789907,1.0037381009440076,0.0008434128423915481,-0.0007344615879637032
300,-0.0005995243110222614,0.006954539683998521,0.002158396663587263,1.363063277643176,1.0007034930677472,4.476092644777956e-05,-3.904095281195265e-05
400,-0.0006266635474405037,0.0015838353086780315,0.00046710316588567246,1.3616883637036326,1.0005286229435069,2.340163799067341e-06,-2.0428778564660224e-06
500,-0.0006280602196085169,0.0003616195280263031,0.00010410571460705255,1.3615914724036982,1.0005180610541449,1.2213571938425556e-07,-1.066901798380536e-07
600,-0.0006281327714616381,8.260308465029287e-05,2.3473269678031344e-05,1.3615850847199567,1.0005174228848157,6.37263318108012e-09,-5.571087293580495e-09
700,-0.0006281365501087357,1.8870841176394904e-05,5.319194434052089e-06,1.3615846816059676,1.0005173847997246,3.3249021133835167e-10,-2.909453459665675e-10
800,-0.0006281367470908071,4.311783733071402e-06,1.2106196643217388e-06,1.3615846569218752,1.0005173825585136,1.7347756494407345e-11,-1.5194132306946377e-11
900,-0.0006281367573633793,9.874142742352718e-07,2.883856560863722e-07,1.3615846554431499,1.0005173824283493,9.051490698378227e-13,-7.911760091844471e-13
1000,-0.0006281367578988525,2.3653672171521457e-07,1.0872876834824043e-07,1.3615846553560838,1.0005173824208904,4.7314426322327954e-14,-3.8714516916325316e-14
1100,-0.00062813675792634,9.119263652449059e-08,9.375223516077508e-08,1.3615846553510562,1.000517382420536,3.2764895127468837e-15,8.922287433040807e-16
1200,-0.0006281367579275185,7.715310429512377e-08,9.37522351607749e-08,1.3615846553507835,1.000517382420536,1.232016543338312e-15,2.9889499173383953e-15
1300,-0.0006281367579275185,7.715310429512377e-08,9.37522351607749e-08,1.3615846553507835,1.000517382420536,1.2320165838736929e-15,2.988949662868674e-15
1400,-0.0006281367579275185,7.715310429512377e-08,9.37522351607749e-08,1.3615846553507835,1.000517382420536,1.2320165838736929e-15,2.988949662868674e-15
1500,-0.0006281367579275185,7.715310429512377e-08,9.37522351607749e-08,1.3615846553507835,1.000517382420536,1.2320165838736929e-15,2.988949662868674e-15
1600,-0.0006281367579275185,7.715310429512377e-08,9.37522351607749e-08,1.3615846553507835,1.000517382420536,1.2320165838736929e-15,2.988949662868674e-15
1700,-0.0006281367579275185,7.715310429512377e-08,9.37522351607749e-08,1.3615846553507835,1.000517382420536,1.2320165838736929e-15,2.988949662868674e-15
1800,-0.0006281367579275185,7.715310429512377e-08,9.37522351607749e-08,1.3615846553507835,1.000517382420536,1.2320165838736929e-15,2.988949662868674e-15
1900,-0.0006281367579275185,7.715310429512377e-08,9.37522351607749e-08,1.3615846553507835,1.000517382420536,1.2320165838736929e-15,2.988949662868674e-15
1999,-0.0006281367579246233,1.0941754853529307e-07,9.277286433487006e-08,1.3615846553507835,1.000517382420536,-1.1403853633065503e-15,6.1020462498542835e-16
