t,duality_gap,w2_mu,w2_nu,entropy_a,entropy_b,barycenter_x,barycenter_y
0,93.78286637879695,9.687129202237127,0.9330609268122826,1.9412427869451505,2.093431014624646,9.632625218156559,-0.26019516959401195
100,-0.0006281333786548577,3.9723762012729675e-05,5.126934975716159e-05,1.0953360877856695,0.6878571362866197,-3.8684090023816065e-08,-1.2229042727908755e-08
200,-0.000628136757930297,7.480279317644034e-08,5.840749667155259e-08,1.0953357279482998,0.6878566722740804,-5.9389213815576094e-15,-9.596721721174909e-16
300,-0.0006281367579302453,7.480279317644046e-08,5.8407496671552616e-08,1.0953357279482998,0.6878566722740804,-7.458673756576335e-15,-1.5057918273332396e-15
400,-0.0006281367579301935,7.480279317644062e-08,5.8407496671552636e-08,1.0953357279482998,0.6878566722740804,-9.00517402767549e-15,-2.024837843690638e-15
500,-0.0006281367579302434,7.480279317644047e-08,5.8407496671552616e-08,1.0953357279482998,0.6878566722740804,-7.519390295031276e-15,-1.5245297588231741e-15
600,-0.0006281367579298611,5.1874027280641613e-08,8.480861560811285e-08,1.095335727948301,0.6878566722740844,-3.824534304261193e-15,2.6829367078976573e-15
700,-0.0006281367579298642,5.1874027280641613e-08,8.480861560811285e-08,1.095335727948301,0.6878566722740844,-3.761798950495132e-15,2.6227088912528904e-15
800,-0.0006281367579298756,5.18740272806416e-08,8.480861560811285e-08,1.095335727948301,0.6878566722740844,-3.5333890769242666e-15,2.39399602127359e-15
900,-0.0006281367579302221,7.480279317644054e-08,5.840749667155262e-08,1.0953357279482998,0.6878566722740804,-8.146279167331902e-15,-1.7439854543881106e-15
1000,-0.0006281367579301988,7.48027931764406e-08,5.8407496671552636e-08,1.0953357279482998,0.6878566722740804,-8.848486432117701e-15,-1.97432379465243e-15
1100,-0.0006281367579298353,5.187402728064166e-08,8.480861560811286e-08,1.095335727948301,0.6878566722740844,-4.3215222129156114e-15,3.2168278138528655e-15
1200,-0.000628136757929858,5.187402728064162e-08,8.480861560811285e-08,1.095335727948301,0.6878566722740844,-3.867982295636178e-15,2.7626363110532312e-15
1300,-0.0006281367579298627,5.1874027280641613e-08,8.480861560811285e-08,1.095335727948301,0.6878566722740844,-3.791457374022641e-15,2.651694579457497e-15
1400,-0.0006281367579297334,5.187402728064183e-08,8.480861560811293e-08,1.095335727948301,0.6878566722740844,-6.144858150983904e-15,5.462155287811095e-15
1500,-0.000628136757929876,5.18740272806416e-08,8.480861560811285e-08,1.095335727948301,0.6878566722740844,-3.5285585704913493e-15,2.3887632613912497e-15
1600,-0.0006281367579301935,7.480279317644062e-08,5.8407496671552636e-08,1.0953357279482998,0.6878566722740804,-9.006358718060759e-15,-2.0251937130392533e-15
1700,-0.0006281367579302397,7.48027931764405e-08,5.840749667155261e-08,1.0953357279482998,0.6878566722740804,-7.853982432164253e-15,-1.3359826501268267e-15
1800,-0.0006281367579298787,5.1874027280641594e-08,8.480861560811285e-08,1.095335727948301,0.6878566722740844,-3.47613758582325e-15,2.3290944135836087e-15
1900,-0.0006281367579298449,5.187402728064164e-08,8.480861560811285e-08,1.095335727948301,0.6878566722740844,-4.126084224591557e-15,3.027529535336372e-15
1999,-0.0006281367578786802,2.299786818356244e-07,2.441523836115185e-07,1.0953357279482998,0.6878566722740844,2.364347531497636e-15,6.462675984893452e-15
