t,duality_gap,w2_mu,w2_nu,entropy_a,entropy_b,barycenter_x,barycenter_y
0,5.856908662104473,2.0246975934202642,2.2939882718962865,2.864168862514123,2.7829781458484693,0.6385605451636642,-1.3945168865206152
100,0.07423350963826353,0.35071534764042706,0.08970037394417928,1.5415212235936429,1.1774840084230689,0.13372759664120012,-0.004697715183943593
200,0.0030118900268670166,0.08271322350079764,0.01931992574205206,1.104121786363106,1.0874448758669437,-0.000953761276242387,-0.00034930682957387587
300,-0.0004698433868752717,0.017282128785500298,0.0038091726426619254,1.0750205214829036,1.0843630704901546,-5.173077427281333e-05,-1.6198387956920864e-05
400,-0.00062093862231844,0.0036802911178375874,0.0008222186180513515,1.073348965532422,1.084227477277391,-2.6397657399027004e-06,-8.65151328556174e-07
500,-0.0006278011540982492,0.0007931957884619194,0.00018208347568792466,1.0732553281334827,1.0842206718121798,-1.3192106629287825e-07,-4.550868938805576e-08
600,-0.0006281208423721204,0.00017241343592382238,4.0734581435524225e-05,1.0732501469329503,1.0842203156179058,-6.530490766399604e-09,-2.3557659379999163e-09
700,-0.000628135993562873,3.77167605198124e-05,9.164984515467315e-06,1.0732498625736187,1.084220296663719,-3.2205845449902185e-10,-1.206904604861321e-10
800,-0.0006281367208435501,8.293024240304173e-06,2.07501445372283e-06,1.0732498470672065,1.0842202956451543,-1.5870875944083913e-11,-6.145479673368684e-12
900,-0.0006281367560977032,1.836158772814583e-06,4.984742692828761e-07,1.0732498462261943,1.0842202955901556,-7.797281961704917e-13,-3.117753444409327e-13
1000,-0.0006281367578182815,4.334565422847339e-07,2.0688723676616078e-07,1.0732498461808402,1.0842202955872802,-3.406642078674786e-14,-1.5029437075097706e-14
1100,-0.0006281367578960962,2.0773588307645619e-07,1.8603389634500123e-07,1.073249846178614,1.08422029558716,1.3907425802265263e-15,6.00627900593911e-16
1200,-0.0006281367578970611,2.0371819584116827e-07,1.8603389634500113e-07,1.0732498461785855,1.08422029558716,1.7850785051266797e-15,1.3380422543635982e-15
1300,-0.0006281367578970611,2.0371819584116827e-07,1.8603389634500113e-07,1.0732498461785855,1.08422029558716,1.785079763689364e-15,1.3380857053222331e-15
1400,-0.0006281367578970611,2.0371819584116827e-07,1.8603389634500113e-07,1.0732498461785855,1.08422029558716,1.7850797637161283e-15,1.3380857061697521e-15
1500,-0.0006281367578970611,2.0371819584116827e-07,1.8603389634500113e-07,1.0732498461785855,1.08422029558716,1.7850797637161268e-15,1.3380857061697648e-15
1600,-0.0006281367578970611,2.0371819584116827e-07,1.8603389634500113e-07,1.0732498461785855,1.08422029558716,1.785079763716125e-15,1.3380857061697648e-15
1700,-0.0006281367578970611,2.0371819584116827e-07,1.8603389634500113e-07,1.0732498461785855,1.08422029558716,1.7850797637161268e-15,1.3380857061697648e-15
1800,-0.0006281367578970611,2.0371819584116827e-07,1.8603389634500113e-07,1.0732498461785855,1.08422029558716,1.7850797637161268e-15,1.3380857061697648e-15
1900,-0.0006281367578970611,2.0371819584116827e-07,1.8603389634500113e-07,1.0732498461785855,1.08422029558716,1.785079763716125e-15,1.3380857061697648e-15
1999,-0.0006281367579053789,1.5339191975221033e-07,1.8616586903940773e-07,1.0732498461785855,1.0842202955871603,4.07431187776684e-15,-1.9831461793616106e-15
