t,duality_gap,w2_mu,w2_nu,entropy_a,entropy_b,barycenter_x,barycenter_y
0,88.56151933807469,9.370193117180465,1.3923071002320015,1.9541954823472052,2.31956431711638,9.32007937866704,0.7215438013272568
100,0.0045640675614090735,0.009130063998451123,0.09668196474232099,6.240033688408588e-08,0.7896531370964228,-0.00913005139754775,0.009895231462013529
200,-0.000628136750972867,8.311348312607261e-08,2.8468105002068827e-06,1.0291580464631137e-12,0.6635302559556447,-7.98602174920694e-11,-3.611037695975097e-11
300,-0.0006281367579299298,8.311344475838299e-08,5.6208174173921254e-08,1.0291580464631137e-12,0.6635302552240587,1.3245089418950481e-15,-9.213820258727295e-17
400,-0.0006281367579301623,5.685130512510721e-08,7.851217302384001e-08,1.0160574147725371e-12,0.6635302552240632,-3.199436651539515e-16,-6.329428939857455e-16
500,-0.0006281367579299192,8.3113444758383e-08,5.6208174173921254e-08,1.0291580464631137e-12,0.6635302552240587,2.0123007560622997e-15,1.6830758458565244e-16
600,-0.0006281367579301675,5.685130512510721e-08,7.851217302384002e-08,1.0160574147725371e-12,0.6635302552240632,4.4246125371398334e-16,3.3650058060164867e-16
700,-0.0006281367579301661,5.685130512510721e-08,7.851217302384001e-08,1.0160574147725371e-12,0.6635302552240632,-1.8350850827310326e-16,-3.441048109711221e-16
800,-0.0006281367579301734,5.685130512510721e-08,7.851217302384001e-08,1.0160574147725371e-12,0.6635302552240632,-1.5358632690556485e-16,-1.9646119937396237e-17
900,-0.0006281367579301622,5.685130512510721e-08,7.851217302384001e-08,1.0160574147725371e-12,0.6635302552240632,-4.037785248510995e-16,-7.222898548474784e-16
1000,-0.0006281367579301614,5.685130512510721e-08,7.851217302384001e-08,1.0160574147725371e-12,0.6635302552240632,-3.090144423463828e-16,-6.57301656560301e-16
1100,-0.000628136757929922,8.3113444758383e-08,5.620817417392126e-08,1.0291580464631137e-12,0.6635302552240587,2.312351939657807e-15,5.775135055401691e-16
1200,-0.0006281367579301774,5.6851305125107215e-08,7.851217302384002e-08,1.0160574147725371e-12,0.6635302552240632,5.648839402436985e-16,8.555606338158629e-16
1300,-0.0006281367579301624,5.685130512510721e-08,7.851217302384001e-08,1.0160574147725371e-12,0.6635302552240632,-3.2906155043907543e-16,-6.366099795502101e-16
1400,-0.0006281367579299302,8.311344475838298e-08,5.620817417392125e-08,1.0291580464631137e-12,0.6635302552240587,1.0139121763459006e-15,-3.880036904008032e-16
1500,-0.0006281367579299318,8.311344475838298e-08,5.620817417392125e-08,1.0291580464631137e-12,0.6635302552240587,9.62662114736559e-16,-3.806864276534089e-16
1600,-0.000628136757929922,8.3113444758383e-08,5.6208174173921254e-08,1.0291580464631137e-12,0.6635302552240587,1.9759442705046007e-15,2.4099614551327686e-16
1700,-0.0006281367579301743,5.6851305125107215e-08,7.851217302384002e-08,1.0160574147725371e-12,0.6635302552240632,5.530548933492283e-16,7.206151571478923e-16
1800,-0.0006281367579301677,5.685130512510721e-08,7.851217302384001e-08,1.0160574147725371e-12,0.6635302552240632,-3.6063580107664747e-16,-4.583458667461305e-16
1900,-0.0006281367579299242,8.3113444758383e-08,5.620817417392126e-08,1.0291580464631137e-12,0.6635302552240587,2.4338092863774294e-15,7.873066530405931e-16
1999,-0.000628136757875962,2.4684246049813296e-07,2.389292867277609e-07,1.0291580464631137e-12,0.6635302552240631,1.5798883854963746e-16,-4.027656994973758e-15
