t,duality_gap,w2_mu,w2_nu,entropy_a,entropy_b,barycenter_x,barycenter_y
0,87.93069529848981,1.6076667202162718,9.764239724873839,2.664739711446609,1.2816136783795253,-1.126675772913592,-8.755975495709915
100,0.0025538770671220496,0.05441668612723715,0.029576454515551496,1.1017169796663018,0.6068254413357026,0.020864982928413635,-0.02957031799529803
200,-0.00062531383153839,0.0018668944676236158,3.3996060308712076e-05,1.0555738112502502,0.6068355722624614,1.608429309036264e-05,-2.699577897773969e-05
300,-0.0006281342369406416,6.825918914953193e-05,3.4546046811072386e-07,1.055451777576769,0.6068355712662982,1.4407257217410297e-09,6.191191266421197e-09
400,-0.0006281367516953512,3.271612370650196e-06,2.8371095586932846e-07,1.0554515792956354,0.6068355712657652,-7.787255799993554e-12,2.6054583977534647e-11
500,-0.0006281367578797162,1.7154934220521784e-07,2.8295950389435904e-07,1.055451578784016,0.6068355712657652,1.855376821575985e-14,-1.0601237633100067e-14
600,-0.000628136757895614,2.699048216955027e-07,7.24602604089721e-08,1.0554515787828975,0.6068355712657142,2.9464606775644717e-15,-4.582424855695832e-15
700,-0.0006281367578953914,2.699048216955028e-07,7.246026040897214e-08,1.0554515787828975,0.6068355712657142,-1.1135347248545787e-14,-7.057731115623267e-15
800,-0.0006281367578953791,2.699048216955028e-07,7.246026040897214e-08,1.0554515787828975,0.6068355712657142,-1.1516980044092382e-14,-7.16632162737377e-15
900,-0.0006281367578915241,8.382954009717526e-08,2.829595038943582e-07,1.055451578782854,0.6068355712657652,1.6693121357745695e-16,7.31054160279113e-15
1000,-0.0006281367578913762,8.382954009717534e-08,2.8295950389435804e-07,1.055451578782854,0.6068355712657652,-2.741297862915238e-15,1.2421963332111717e-14
1100,-0.0006281367578955428,2.6990482169550274e-07,7.24602604089721e-08,1.0554515787828975,0.6068355712657142,6.923931094030956e-15,-3.444012236617935e-15
1200,-0.000628136757894989,2.6990482169550375e-07,7.246026040897238e-08,1.0554515787828975,0.6068355712657142,-2.525043940411099e-14,-8.99640727625316e-15
1300,-0.000628136757895549,2.6990482169550264e-07,7.24602604089721e-08,1.0554515787828975,0.6068355712657142,-5.718454678802849e-15,-6.183088282611205e-15
1400,-0.0006281367578955953,2.6990482169550216e-07,7.210318681597132e-08,1.0554515787828977,0.6068355712657142,7.093461905842703e-15,-1.181797348172468e-15
1500,-0.0006281367578953329,2.6990482169550285e-07,7.246026040897217e-08,1.0554515787828975,0.6068355712657142,-1.3142418059661881e-14,-7.382182792755882e-15
1600,-0.0006281367578912766,8.382954009717542e-08,2.8295950389435804e-07,1.055451578782854,0.6068355712657652,-4.2164141727364885e-15,1.4921122511055855e-14
1700,-0.0006281367578913122,8.382954009717524e-08,2.829595038943587e-07,1.055451578782854,0.6068355712657652,-3.2795048003807272e-15,1.4439617863630088e-14
1800,-0.000628136757895323,2.699048216955029e-07,7.246026040897217e-08,1.0554515787828975,0.6068355712657142,-1.3475045170016978e-14,-7.448221499004168e-15
1900,-0.0006281367578950854,2.6990482169550343e-07,7.246026040897231e-08,1.0554515787828975,0.6068355712657142,-2.151941944780101e-14,-8.880776298400286e-15
1999,-0.0006281367579246553,8.890058321702802e-08,1.0837783490665765e-07,1.0554515787828542,0.6068355712657146,1.6427323500864599e-15,-8.163201805553019e-15
