t,duality_gap,w2_mu,w2_nu,entropy_a,entropy_b,barycenter_x,barycenter_y
0,18.98771885641134,6.374898023485352,5.492900686010401,3.4007492845000367,3.400502023286972,1.0156517091848796,-0.883120176456255
200,1.4876988529977098e-14,6.392204799165892,5.468876756398849,3.3992357788142664,3.4002609322709847,5.412337245047638e-16,-7.216449660063518e-16
400,1.4876988529977098e-14,6.392204799165892,5.468876756398849,3.3992357788142664,3.4002609322709847,5.412337245047638e-16,-7.216449660063518e-16
600,1.4876988529977098e-14,6.392204799165892,5.468876756398849,3.3992357788142664,3.4002609322709847,5.412337245047638e-16,-7.216449660063518e-16
800,1.4876988529977098e-14,6.392204799165892,5.468876756398849,3.3992357788142664,3.4002609322709847,5.412337245047638e-16,-7.216449660063518e-16
1000,1.4876988529977098e-14,6.392204799165892,5.468876756398849,3.3992357788142664,3.4002609322709847,5.412337245047638e-16,-7.216449660063518e-16
1200,1.4876988529977098e-14,6.392204799165892,5.468876756398849,3.3992357788142664,3.4002609322709847,5.412337245047638e-16,-7.216449660063518e-16
1400,1.4876988529977098e-14,6.392204799165892,5.468876756398849,3.3992357788142664,3.4002609322709847,5.412337245047638e-16,-7.216449660063518e-16
1600,1.4876988529977098e-14,6.392204799165892,5.468876756398849,3.3992357788142664,3.4002609322709847,5.412337245047638e-16,-7.216449660063518e-16
1800,1.4876988529977098e-14,6.392204799165892,5.468876756398849,3.3992357788142664,3.4002609322709847,5.412337245047638e-16,-7.216449660063518e-16
2000,1.4876988529977098e-14,6.392204799165892,5.468876756398849,3.3992357788142664,3.4002609322709847,5.412337245047638e-16,-7.216449660063518e-16
2200,1.4876988529977098e-14,6.392204799165892,5.468876756398849,3.3992357788142664,3.4002609322709847,5.412337245047638e-16,-7.216449660063518e-16
2400,1.4876988529977098e-14,6.392204799165892,5.468876756398849,3.3992357788142664,3.4002609322709847,5.412337245047638e-16,-7.216449660063518e-16
2600,1.4876988529977098e-14,6.392204799165892,5.468876756398849,3.3992357788142664,3.4002609322709847,5.412337245047638e-16,-7.216449660063518e-16
2800,1.4876988529977098e-14,6.392204799165892,5.468876756398849,3.3992357788142664,3.4002609322709847,5.412337245047638e-16,-7.216449660063518e-16
2999,1.4210854715202004e-14,6.392204799165892,5.468876756398849,3.3992357788142664,3.4002609322709847,5.273559366969494e-16,-7.216449660063518e-16
