t,duality_gap,w2_mu,w2_nu,entropy_a,entropy_b,barycenter_x,barycenter_y
0,23.74362776853497,5.46417410796517,5.2274822766055715,3.3986065207190315,3.4008372515183143,-1.3146280015596332,1.0597347752938637
200,124.63169365594037,4.712428822384505,7.8107936253605,3.3755068403930806,3.3312551291068746,4.67462639643408,-7.788542969159956
400,113.6087665715636,10.0,1.5511500182424043,3.303195439017304,3.395197015962816,10.0,-1.360876657156361
600,126.90500885085801,7.140407093244412,5.629064574411618,3.2978343106392516,3.3447291360119507,7.105898163398966,5.584602721686834
800,103.63991253823306,0.8373758998919822,10.0,3.3998248178195234,3.282353382077745,0.36399125382330594,9.999999999999998
1000,127.076032727573,6.722895239933364,6.063932606662839,3.320059866446178,3.3159049926033317,-6.680847263172891,6.026756009584408
1200,106.7389444373828,10.0,0.9949549256968936,3.2824051278069306,3.401189869711452,-10.0,-0.6738944437382792
1400,127.172840519522,5.073298581974844,7.731915066679454,3.3300910832486545,3.3137918775862367,-5.019373579032827,-7.697910472919373
1600,115.4803069998105,1.9131213048763274,9.790158220563676,3.3965971848397825,3.2947542773423493,1.7584289922792427,-9.789601707701808
1800,126.97464103291074,8.793713585705255,4.0011831133951175,3.285320126561507,3.357721830813971,8.764119183736264,-3.9333449195548122
2000,120.70295516962429,9.265294923111156,2.8984816214758293,3.2853284139470107,3.386050711276609,9.256748295948013,2.8135472210144172
2200,125.06783566429246,2.982771285125182,9.647473631058476,3.368561221571936,3.2864442123003883,2.8766670912696677,9.630116475159577
2400,124.61928662151297,3.9887777280215233,8.55974377888736,3.374554472273987,3.2940989122322724,-3.920521017351554,8.541407644799744
2600,116.79281188039836,9.908611508051337,1.9237875779930567,3.267202702101495,3.3848224599434915,-9.907290062713331,1.7719911253265066
2800,126.08615870099052,7.691025045398395,4.998745235839926,3.3035050515687767,3.3654459693017986,-7.6608599945944595,-4.947755875504592
2999,117.05824405298426,1.9523532328941742,9.925881099115383,3.3858230460874013,3.281938362320455,-1.7806268819128122,-9.925197523385613
