t,duality_gap,w2_mu,w2_nu,entropy_a,entropy_b,barycenter_x,barycenter_y
0,29.622284433671044,5.46417410796517,5.336732424852794,3.3986065207190315,3.4008412706441757,-1.3146280015596332,1.6476004418074708
200,2.042810365310288e-14,5.407597982677026,5.162138114241254,3.400062478825054,3.3935407605813395,-9.43689570931383e-16,7.771561172376096e-16
400,6.661338147750939e-15,5.407597982677026,5.162138114241254,3.400062478825054,3.3935407605813395,-5.551115123125783e-17,3.885780586188048e-16
600,6.661338147750939e-15,5.407597982677026,5.162138114241254,3.400062478825054,3.3935407605813395,-5.551115123125783e-17,3.885780586188048e-16
800,6.661338147750939e-15,5.407597982677026,5.162138114241254,3.400062478825054,3.3935407605813395,-5.551115123125783e-17,3.885780586188048e-16
1000,6.661338147750939e-15,5.407597982677026,5.162138114241254,3.400062478825054,3.3935407605813395,-5.551115123125783e-17,3.885780586188048e-16
1200,6.661338147750939e-15,5.407597982677026,5.162138114241254,3.400062478825054,3.3935407605813395,-5.551115123125783e-17,3.885780586188048e-16
1400,6.661338147750939e-15,5.407597982677026,5.162138114241254,3.400062478825054,3.3935407605813395,-5.551115123125783e-17,3.885780586188048e-16
1600,6.661338147750939e-15,5.407597982677026,5.162138114241254,3.400062478825054,3.3935407605813395,-5.551115123125783e-17,3.885780586188048e-16
1800,6.661338147750939e-15,5.407597982677026,5.162138114241254,3.400062478825054,3.3935407605813395,-5.551115123125783e-17,3.885780586188048e-16
2000,6.661338147750939e-15,5.407597982677026,5.162138114241254,3.400062478825054,3.3935407605813395,-5.551115123125783e-17,3.885780586188048e-16
2200,6.661338147750939e-15,5.407597982677026,5.162138114241254,3.400062478825054,3.3935407605813395,-5.551115123125783e-17,3.885780586188048e-16
2400,6.661338147750939e-15,5.407597982677026,5.162138114241254,3.400062478825054,3.3935407605813395,-5.551115123125783e-17,3.885780586188048e-16
2600,6.661338147750939e-15,5.407597982677026,5.162138114241254,3.400062478825054,3.3935407605813395,-5.551115123125783e-17,3.885780586188048e-16
2800,6.661338147750939e-15,5.407597982677026,5.162138114241254,3.400062478825054,3.3935407605813395,-5.551115123125783e-17,3.885780586188048e-16
2999,6.661338147750939e-15,5.407597982677026,5.162138114241254,3.400062478825054,3.3935407605813395,-5.551115123125783e-17,3.885780586188048e-16
