t,duality_gap,tv_to_ne_a,tv_to_ne_b,entropy_a,entropy_b
0,0.37373439207907266,0.3034654383796814,0.3742376773695567,1.5496761531792986,1.467718203866851
50,0.570285783009854,0.6352580483949777,0.4660295143201547,0.8144499158837234,1.250504477541638
100,0.6224820179533865,0.6046702961734423,0.8223723130433223,0.8551265239789151,0.19399778383020405
150,0.5867738053474985,0.6230801784117365,0.42855761814291415,0.8477188732246219,1.3485200716390426
200,0.5364202560042932,0.5370775301641446,0.7677316082671748,1.1911033375535576,0.3463921972023072
250,0.6901047179202194,0.7025523658167958,0.835809921887939,0.6581790444075158,0.12470977674637715
300,0.6947442852020977,0.8422556210486085,0.6977034544143849,0.08725621330463018,0.5292183227803473
350,0.6991508436215925,0.6515137809650361,0.8104134415370434,0.8890885691832828,0.20415559410837092
400,0.6867488401611712,0.7615042435462671,0.6530897325689043,0.37782498657880514,0.7366211224914522
450,0.6841857738960477,0.8275632691415434,0.5987127053623936,0.1562325298471468,0.9219194037709768
500,0.686510099010879,0.5511782057492588,0.8569515581088991,1.0537157458224515,0.0019060577925091413
550,0.6330853010998293,0.4760848244160679,0.8500167842977805,1.2709948815311056,0.048480268545336276
600,0.6997390908156096,0.8320667442026171,0.6856281431068343,0.11925821302765419,0.7247187759812457
650,0.697105901724262,0.7122986244856992,0.5955415268099931,0.5186586790877927,0.8717248522632851
700,0.6996835245926898,0.797052704541955,0.7658227494839368,0.24534191230506108,0.3111903321725273
750,0.6997397067573674,0.8506969522347693,0.8559517404140586,0.04395699546533159,0.009829938183067953
800,0.6955914806974718,0.6287453727472602,0.7100469622597333,0.81592461838195,0.5886826617017478
850,0.6618219843504141,0.6074844432158663,0.7074623886846971,0.9155033335646535,0.7315221943692299
900,0.6999722047716395,0.8569502934202788,0.8549134877154745,0.002005660976951924,0.01764390249521593
950,0.6955824034369524,0.8498389053551743,0.5807449091329419,0.04576823591084172,0.836748285295776
1000,0.6983152773828489,0.7138880788297375,0.8004145458503465,0.6488216004046483,0.268967219898141
1050,0.6999761678237082,0.8571106755556122,0.8517168940213946,0.00038623847467308676,0.03643053028951912
1100,0.6912775609957573,0.8515099588379956,0.6875158625133355,0.040399720926820544,0.8123998119622778
1150,0.6941766164480645,0.8562601741878427,0.7632234078579065,0.007154365824656735,0.3397983558041223
1200,0.6426147775413212,0.6254697304045931,0.7142844155284647,0.9644289797629558,0.6921403940399957
1250,0.6993493805195851,0.8557445205179237,0.7504274877873702,0.010929893955165389,0.34705084993741253
1300,0.6992173510958459,0.7142000071443924,0.8459956421181729,0.5988731811699374,0.06706784054629066
1350,0.6999309983263577,0.8517237019837932,0.8571374915845266,0.034175043976367996,7.831482122990993e-05
1400,0.6956617309930186,0.7080884236954954,0.7370168865986312,0.5875507793551553,0.3696322907281264
1450,0.6999420050305449,0.850363878796029,0.8490478054998369,0.0414148704264909,0.047873962235025526
1500,0.6999614824040687,0.8211833617184138,0.5900157207648746,0.1552368193345885,0.9264030013531639
1550,0.6097452589954966,0.6552360329579139,0.8491780257052479,0.7622198887780383,0.049098347060506205
1600,0.6986200211539193,0.8258732658783307,0.7110388114779946,0.13985702770791353,0.710486222320822
1650,0.627333097406426,0.5655456634465222,0.8564855743207656,1.0614291059765977,0.005493233958521613
1700,0.697322043114396,0.8495884812799825,0.8568244947262226,0.044941565871789976,0.003048737331456689
1750,0.6988692924228794,0.7141631089890049,0.7320709512714381,0.6463084262545961,0.4417374605912732
1800,0.6999943242811223,0.8519922579303261,0.7601486171626213,0.0323305967448555,0.3184460502359529
