t,duality_gap,tv_to_ne_a,tv_to_ne_b,entropy_a,entropy_b
0,0.37373439207907266,0.3034654383796814,0.3742376773695567,1.5496761531792986,1.467718203866851
50,0.07019887867808368,0.061321929165326444,0.06713261568642842,1.934823862297451,1.9343380308583142
100,0.08123420267216702,0.07615169958665412,0.058170462852217636,1.9312763124500871,1.9333800360252948
150,0.09410316543918884,0.09269539266971959,0.05913511763869606,1.9191031837564052,1.9339612602045186
200,0.11018792257211299,0.060309674583214616,0.11400193777801264,1.9370482777233333,1.9109613610082867
250,0.0625764424249669,0.07619357130055837,0.06889348701535418,1.9302820255067232,1.9308558221610022
300,0.06131356051884585,0.05586825771155026,0.05899283439467402,1.937406273729658,1.9363290565485227
350,0.10090151637243566,0.07754365752347975,0.09581879693958653,1.927233179373337,1.9203000411071451
400,0.034780510146941064,0.038121332624540316,0.034244741843357115,1.941985134181822,1.9425928387657696
450,0.051843902637374435,0.06422075542524813,0.04455482996697453,1.9308153617483081,1.9411370075765122
500,0.07994990868084212,0.05192243585030408,0.08502687212156693,1.9378191035612669,1.9256547719912995
550,0.03249365876926105,0.03333473454338872,0.0688878227457771,1.941402197987651,1.9331178895735672
600,0.07604698045646194,0.07151059333782392,0.06385400810000783,1.9292029172712297,1.9311819702684265
650,0.09019534757885776,0.10313709486909324,0.05917824607133368,1.917787223986446,1.9378505875855978
700,0.07272772213025303,0.04853349525359303,0.0823945072802142,1.9398493065834637,1.92222852007655
750,0.03846010734636881,0.032216662182214514,0.03491467647115261,1.9429493009607377,1.9424384969069848
800,0.07541209728212564,0.05508721874919413,0.0655162445866671,1.9377134098563298,1.9342962253180334
850,0.0379911503174371,0.04950944185810305,0.015910034449734503,1.9392460089467984,1.945275522781757
900,0.0700292594148165,0.04337481880014707,0.09223183544135473,1.9402017990855447,1.9226939637383849
950,0.08056398908188298,0.0947124576188279,0.05644147664056741,1.9266090308334984,1.9387911467197827
1000,0.08923523100054342,0.06381613968853161,0.07398803998928452,1.9347290511670916,1.929472273220317
1050,0.06900348491873637,0.0587615866533821,0.04497439084635458,1.9368594732066078,1.9404920738106377
1100,0.044570410154339046,0.05980416176240311,0.062405542117583625,1.9365096292449713,1.9352507690391687
1150,0.11473557176604526,0.0645621249505481,0.12211800281743998,1.9348653319289966,1.9088430380377537
1200,0.05614426974578352,0.03345495531215731,0.07303894856931942,1.9431499617159376,1.9289486217989587
1250,0.08225604516599391,0.07482481787127741,0.0528996438965008,1.9318956726122583,1.9365436711417154
1300,0.07739185744082061,0.036543625138027815,0.07712383121104358,1.9405727441685736,1.9312522178558502
1350,0.08514559788046117,0.09674760321072956,0.05466020749365284,1.919630088986919,1.9369106213926048
1400,0.07555205270650595,0.06690779534746753,0.05948621086349296,1.9340099909538895,1.935946298035449
1450,0.09060743959187395,0.0661287096050902,0.0825390209535258,1.928869532011519,1.927523083676853
1500,0.09519854352867553,0.09399578750257077,0.06920771610647372,1.9225444221471393,1.9343638011769435
1550,0.058971829272973286,0.05583412911516114,0.05534013404653999,1.9386138822634755,1.933439708841852
1600,0.030322746207576537,0.04364074307589206,0.06313787756208662,1.9383373021808956,1.933866156579458
1650,0.10973175168564289,0.09104681816301809,0.09212608118112424,1.9218312738033536,1.922344305022011
1700,0.11392177674004753,0.07114951970444938,0.1324927805255714,1.9291644589939125,1.9070589189346245
1750,0.07058354068083207,0.09287583463672228,0.03420591960266409,1.925791618100565,1.942333031430432
1800,0.09907456478887755,0.05338836953655451,0.1219822100309218,1.9388075707241537,1.910630167722056
1850,0.0965140638934468,0.08106433287747716,0.10629943730882077,1.9277577948011513,1.9195522371741276
1900,0.019057404349649393,0.04349754255172497,0.06212887731216298,1.9418289941634779,1.9364745771087686
