t,duality_gap,w2_mu,w2_nu,entropy_a,entropy_b,barycenter_x,barycenter_y
0,8.507977661613326,2.753458636026354,8.038725851321642,3.125840837472559,3.0400581750538405,-0.1290564886596865,2.469201992335712
100,0.0024820812286857757,0.037398595249383756,0.07948597729994863,0.7211078241575459,0.7186137627894216,0.0012321419541541753,-0.0015291611832073052
200,-0.0006269041275237834,0.001412020573487948,0.0009032085564490921,0.6924158672121355,0.6923593720254847,-8.641248208214884e-07,4.894162712141479e-07
300,-0.0006280704379704813,3.2060343230341414e-05,1.8807901491497836e-05,0.692398590161453,0.69232951740894,-4.938077461466774e-10,1.677610941716432e-10
400,-0.0006280710093817293,5.114948090862021e-07,6.104853435072714e-07,0.6923985767374188,0.6923294993115361,2.5577047276152653e-13,-5.613916488846826e-14
500,-0.0006280710096205674,1.0166278450671664e-07,2.572895274090514e-07,0.6923985767206883,0.692329499305831,3.0066621317605496e-15,6.1538304713693844e-15
600,-0.0006280710096218097,2.4963002656182767e-07,1.01754720825701e-07,0.6923985767207249,0.6923294993057846,-9.445441186210955e-15,1.1964013638228285e-15
700,-0.0006280710096218097,2.4963002656182767e-07,1.01754720825701e-07,0.6923985767207249,0.6923294993057846,-9.445441186210955e-15,1.1964013638228285e-15
800,-0.0006280710096218097,2.496300265618271e-07,1.0175472082570117e-07,0.6923985767207249,0.6923294993057846,-9.445441186210876e-15,1.1964013638228381e-15
900,-0.0006280710096205674,1.0166278450671664e-07,2.572895274090514e-07,0.6923985767206883,0.692329499305831,3.0066621317605496e-15,6.1538304713693844e-15
1000,-0.0006280710096218097,2.4963002656182767e-07,1.01754720825701e-07,0.6923985767207249,0.6923294993057846,-9.445441186210955e-15,1.1964013638228285e-15
1100,-0.0006280710096218097,2.496300265618271e-07,1.0175472082570117e-07,0.6923985767207249,0.6923294993057846,-9.445441186210876e-15,1.1964013638228381e-15
1200,-0.0006280710096218097,2.4963002656182767e-07,1.01754720825701e-07,0.6923985767207249,0.6923294993057846,-9.445441186210955e-15,1.1964013638228285e-15
1300,-0.0006280710096205674,1.0166278450671664e-07,2.572895274090517e-07,0.6923985767206883,0.692329499305831,3.0066621317605512e-15,6.153830471369444e-15
1400,-0.0006280710096205674,1.0166278450671664e-07,2.572895274090517e-07,0.6923985767206883,0.692329499305831,3.0066621317605512e-15,6.153830471369444e-15
1500,-0.0006280710096218097,2.4963002656182767e-07,1.01754720825701e-07,0.6923985767207249,0.6923294993057846,-9.445441186210955e-15,1.1964013638228285e-15
1600,-0.0006280710096205674,1.0166278450671664e-07,2.572895274090517e-07,0.6923985767206883,0.692329499305831,3.0066621317605512e-15,6.153830471369444e-15
1700,-0.0006280710096218097,2.4963002656182767e-07,1.01754720825701e-07,0.6923985767207249,0.6923294993057846,-9.445441186210955e-15,1.1964013638228285e-15
1800,-0.0006280710096218097,2.496300265618271e-07,1.0175472082570117e-07,0.6923985767207249,0.6923294993057846,-9.445441186210876e-15,1.1964013638228381e-15
1900,-0.0006280710096218097,2.496300265618271e-07,1.0175472082570117e-07,0.6923985767207249,0.6923294993057846,-9.445441186210876e-15,1.1964013638228381e-15
1999,-0.0006280710096440139,8.034559520007262e-08,7.985941854706503e-08,0.692398576720688,0.6923294993057832,-2.8296192013507864e-15,2.3129888589999172e-15
