t,duality_gap,w2_mu,w2_nu,entropy_a,entropy_b,barycenter_x,barycenter_y
0,2.6959049237779524,2.658356651151515,2.8408704686423967,3.0542689292117573,3.019123510687779,-0.3833872561681419,0.4431644118520173
100,0.03475004691209024,0.22040370712915544,0.1584276424218156,1.3828265410006146,1.570015867645938,0.03455387845961619,0.007723904636279255
200,0.0002154521022553866,0.036310493332365135,0.021091110347527458,0.6685853580141196,1.1142032594885665,0.0012708862460177437,0.00015997979491874095
300,-0.0006142200836378526,0.0046803717270509386,0.0026502210124075996,0.6357123249688299,1.0961381041117564,2.3428847564678448e-05,2.7545995104137176e-06
400,-0.0006278390665077353,0.000609315196528583,0.00033609766486188234,0.634863238436696,1.0956946929232814,4.280113842806966e-07,4.710045926703333e-08
500,-0.0006280670601735655,8.00039630257433e-05,4.2930674682487325e-05,0.6348437500569495,1.0956850802152658,7.794671600706815e-09,8.095639524177346e-10
600,-0.0006280709415849388,1.0567642385734395e-05,5.512804499967083e-06,0.6348433266151176,1.0956848841273654,1.415866438811753e-10,1.401102717642674e-11
700,-0.0006280710084629723,1.402908368019478e-06,7.140459031981384e-07,0.6348433177066513,1.0956848802680912,2.5653483681299997e-12,2.4500188832172815e-13
800,-0.000628071009624272,1.9858903980190688e-07,1.2082026574236893e-07,0.634843317523397,1.0956848801939936,4.5237237425598805e-14,5.5898816077957796e-15
900,-0.0006280710096434106,8.417626222884465e-08,8.471401887896932e-08,0.6348433175199079,1.0956848801927288,-1.4495630614230042e-15,1.596418838302158e-15
1000,-0.0006280710096435296,8.22481369283406e-08,8.471401887896932e-08,0.6348433175198798,1.0956848801927288,-1.9141289089183818e-15,1.596418838302158e-15
1100,-0.0006280710096435296,8.22481369283406e-08,8.471401887896932e-08,0.6348433175198798,1.0956848801927288,-1.9141289089183818e-15,1.596418838302158e-15
1200,-0.0006280710096435296,8.22481369283406e-08,8.471401887896932e-08,0.6348433175198798,1.0956848801927288,-1.9141289089183818e-15,1.596418838302158e-15
1300,-0.0006280710096435296,8.22481369283406e-08,8.471401887896932e-08,0.6348433175198798,1.0956848801927288,-1.9141289089183818e-15,1.596418838302158e-15
1400,-0.0006280710096435296,8.22481369283406e-08,8.471401887896932e-08,0.6348433175198798,1.0956848801927288,-1.9141289089183818e-15,1.596418838302158e-15
1500,-0.0006280710096435296,8.22481369283406e-08,8.471401887896932e-08,0.6348433175198798,1.0956848801927288,-1.9141289089183818e-15,1.596418838302158e-15
1600,-0.0006280710096435296,8.22481369283406e-08,8.471401887896932e-08,0.6348433175198798,1.0956848801927288,-1.9141289089183818e-15,1.596418838302158e-15
1700,-0.0006280710096435296,8.22481369283406e-08,8.471401887896932e-08,0.6348433175198798,1.0956848801927288,-1.9141289089183818e-15,1.596418838302158e-15
1800,-0.0006280710096435296,8.22481369283406e-08,8.471401887896932e-08,0.6348433175198798,1.0956848801927288,-1.9141289089183818e-15,1.596418838302158e-15
1900,-0.0006280710096435296,8.22481369283406e-08,8.471401887896932e-08,0.6348433175198798,1.0956848801927288,-1.9141289089183818e-15,1.596418838302158e-15
1999,-0.0006280710096405282,1.0379375437585178e-07,1.0123056659139829e-07,0.6348433175198802,1.0956848801927288,2.062599894062403e-17,-3.2602040279601963e-15
