t,duality_gap,w2_mu,w2_nu,entropy_a,entropy_b,barycenter_x,barycenter_y
0,3.1160195447341517,2.9888533477316015,2.7708485608963063,3.1214570402518973,2.9865491319579234,-0.18327163026068877,0.3899182290620473
100,-0.000627899946408193,0.0005576042357025423,0.0002139583779144694,0.6782281157816273,0.689866185902317,-3.6898017911853064e-07,-3.073831545178022e-08
200,-0.0006280710096401205,1.3028208511333292e-07,6.32758232110956e-08,0.6782018425418712,0.6898613768208891,-1.5079376994891068e-14,9.00489548947834e-16
300,-0.0006280710096449788,8.278113937205703e-08,6.308520280856904e-08,0.6782018425396243,0.689861376820889,-2.5511144279673667e-15,9.859644279017175e-16
400,-0.0006280710096449788,8.278113937205703e-08,6.308520280856904e-08,0.6782018425396243,0.689861376820889,-2.5511144279673667e-15,9.859644279017175e-16
500,-0.0006280710096449788,8.278113937205703e-08,6.308520280856904e-08,0.6782018425396243,0.689861376820889,-2.5511144279673667e-15,9.859644279017175e-16
600,-0.0006280710096448717,6.092601664089099e-08,8.496733537760568e-08,0.6782018425396207,0.6898613768208923,-1.4258304946298967e-15,1.7652710681255379e-15
700,-0.0006280710096448717,6.032288062117082e-08,8.541873605596757e-08,0.6782018425396207,0.6898613768208923,-1.4258304946298967e-15,1.7652710681255379e-15
800,-0.0006280710096448717,6.092601664089099e-08,8.496733537760568e-08,0.6782018425396207,0.6898613768208923,-1.4258304946298967e-15,1.7652710681255379e-15
900,-0.0006280710096449788,8.278113937205703e-08,6.308520280856904e-08,0.6782018425396243,0.689861376820889,-2.5511144279673667e-15,9.859644279017175e-16
1000,-0.0006280710096449788,8.278113937205703e-08,6.308520280856904e-08,0.6782018425396243,0.689861376820889,-2.5511144279673667e-15,9.859644279017175e-16
1100,-0.0006280710096448717,6.032288062117082e-08,8.541873605596757e-08,0.6782018425396207,0.6898613768208923,-1.4258304946298967e-15,1.7652710681255379e-15
1200,-0.0006280710096448717,6.092601664089099e-08,8.496733537760568e-08,0.6782018425396207,0.6898613768208923,-1.4258304946298967e-15,1.7652710681255379e-15
1300,-0.0006280710096448717,6.032288062117082e-08,8.541873605596757e-08,0.6782018425396207,0.6898613768208923,-1.4258304946298967e-15,1.7652710681255379e-15
1400,-0.0006280710096448717,6.032288062117082e-08,8.541873605596757e-08,0.6782018425396207,0.6898613768208923,-1.4258304946298967e-15,1.7652710681255379e-15
1500,-0.0006280710096448717,6.092601664089099e-08,8.541873605596757e-08,0.6782018425396207,0.6898613768208923,-1.4258304946298967e-15,1.7652710681255379e-15
1600,-0.0006280710096449788,8.278113937205703e-08,6.308520280856904e-08,0.6782018425396243,0.689861376820889,-2.5511144279673667e-15,9.859644279017175e-16
1700,-0.0006280710096449788,8.278113937205703e-08,6.308520280856904e-08,0.6782018425396243,0.689861376820889,-2.5511144279673667e-15,9.859644279017175e-16
1800,-0.0006280710096448717,6.092601664089099e-08,8.541873605596757e-08,0.6782018425396207,0.6898613768208923,-1.4258304946298967e-15,1.7652710681255379e-15
1900,-0.0006280710096448717,6.032288062117082e-08,8.541873605596757e-08,0.6782018425396207,0.6898613768208923,-1.4258304946298967e-15,1.7652710681255379e-15
1999,-0.0006280710096061072,2.4057001233249953e-07,2.424632046661876e-07,0.6782018425396242,0.6898613768208923,-6.596895652460968e-15,5.631137639065667e-15
