t,duality_gap,w2_mu,w2_nu,entropy_a,entropy_b,barycenter_x,barycenter_y
0,3.7642672532008716,3.304129304958859,2.99041176244365,3.0762276239793014,3.1593325254883493,1.0474381890995366,-0.4010296528439497
100,0.25026950757735195,0.43214394499130315,0.6781855148581009,1.3268212912465078,1.617783299897863,0.05683366335492596,0.049153705863730385
200,0.00408319093733887,0.05574786245068885,0.09495177790901814,0.7125652908514478,0.06275476953986725,0.0006013276580414421,0.0024355473375379222
300,-0.0005614237683181013,0.006934634862175825,0.011086955839888845,0.6923053015866764,0.0013231650108133446,8.321019753206743e-06,5.0193787792589e-05
400,-0.000627062587691769,0.0008830483920463047,0.0013416522982351879,0.6918328942259606,2.6535026661336756e-05,1.2893840990127023e-07,9.224473564372856e-07
500,-0.0006280549003872817,0.00011431424943807178,0.00016744530445871977,0.6918227061566904,5.28323288541882e-07,2.153265421580974e-09,1.6361579205435847e-08
600,-0.0006280707424168612,1.4960585575097678e-05,2.1371059164929875e-05,0.6918224945930016,1.0509342630912175e-08,3.7504636518991554e-11,2.873497736186762e-10
700,-0.0006280710050941569,1.9743684179738878e-06,2.7729241811164426e-06,0.6918224903007748,2.090035513348634e-10,6.711750507403168e-13,5.0425707291327385e-12
800,-0.0006280710095536029,2.9479650618599705e-07,4.0005204878863654e-07,0.6918224902153227,4.828200013277897e-12,1.8869047953443686e-14,8.330865521011107e-14
900,-0.0006280710096229754,1.818357147610282e-07,1.9358449525051483e-07,0.6918224902139247,1.0293800910680388e-12,8.00733877878617e-15,-2.7454013014927873e-15
1000,-0.0006280710096229754,1.818357147610282e-07,1.9358449525051483e-07,0.6918224902139247,1.0293800910680388e-12,8.00733877878617e-15,-2.7454013014927873e-15
1100,-0.0006280710096229754,1.818357147610282e-07,1.9358449525051483e-07,0.6918224902139247,1.0293800910680388e-12,8.00733877878617e-15,-2.7454013014927873e-15
1200,-0.0006280710096229754,1.818357147610282e-07,1.9358449525051483e-07,0.6918224902139247,1.0293800910680388e-12,8.00733877878617e-15,-2.7454013014927873e-15
1300,-0.0006280710096229754,1.818357147610282e-07,1.9358449525051483e-07,0.6918224902139247,1.0293800910680388e-12,8.00733877878617e-15,-2.7454013014927873e-15
1400,-0.0006280710096229754,1.818357147610282e-07,1.9358449525051483e-07,0.6918224902139247,1.0293800910680388e-12,8.00733877878617e-15,-2.7454013014927873e-15
1500,-0.0006280710096229754,1.818357147610282e-07,1.9358449525051483e-07,0.6918224902139247,1.0293800910680388e-12,8.00733877878617e-15,-2.7454013014927873e-15
1600,-0.0006280710096229754,1.818357147610282e-07,1.9358449525051483e-07,0.6918224902139247,1.0293800910680388e-12,8.00733877878617e-15,-2.7454013014927873e-15
1700,-0.0006280710096229754,1.818357147610282e-07,1.9358449525051483e-07,0.6918224902139247,1.0293800910680388e-12,8.00733877878617e-15,-2.7454013014927873e-15
1800,-0.0006280710096229754,1.818357147610282e-07,1.9358449525051483e-07,0.6918224902139247,1.0293800910680388e-12,8.00733877878617e-15,-2.7454013014927873e-15
1900,-0.0006280710096229754,1.818357147610282e-07,1.9358449525051483e-07,0.6918224902139247,1.0293800910680388e-12,8.00733877878617e-15,-2.7454013014927873e-15
1999,-0.0006280710096208197,1.8481677894548557e-07,2.0559028212392798e-07,0.6918224902139247,1.0291580464631137e-12,2.2856753859319198e-15,9.393400094539607e-16
