t,duality_gap,w2_mu,w2_nu,entropy_a,entropy_b,barycenter_x,barycenter_y
0,3.153823559649595,2.903421392228556,2.7315354288211124,3.1723383192557,3.154277107161328,-0.131080136758028,0.472506354722181
100,0.745545303061125,0.7074731354014476,1.1904074493144143,1.8503660641810211,2.68342078931022,-0.07006847002445113,0.04806589198524148
200,0.04673739644126036,0.11340841447713465,0.3277639815694346,0.08991644844231379,1.1613580232568734,-0.0024618198116462247,0.014991714396413457
300,3.396447027309029e-05,0.014042267329566678,0.03841459098638027,0.0020845397793760674,0.7013229487113682,-4.828333023358702e-05,0.00020716940183732724
400,-0.0006192455074195625,0.0017523224445791289,0.0043705154171321025,4.370821261579408e-05,0.6892195785391597,-9.241739462255824e-07,3.678238369620467e-06
500,-0.0006279491797823852,0.00022070020116395734,0.000505554609311951,8.774689365044036e-07,0.6889788072372487,-1.732869162508097e-08,6.345355426717049e-08
600,-0.0006280692695805699,2.7996660080266356e-05,5.949349234034484e-05,1.719906567169193e-08,0.6889743392392987,-3.1917294669587756e-10,1.0770755706986377e-09
700,-0.0006280709840036118,3.573935759772177e-06,7.1183502947892465e-06,3.326567201805827e-10,0.6889742587783186,-5.803889086701358e-12,1.8125856651039204e-11
800,-0.0006280710092491742,4.791913906844429e-07,8.715744557879913e-07,6.897679693778079e-12,0.6889742573508095,-1.1042577642409553e-13,3.078228210892792e-13
900,-0.0006280710096220413,1.9037627550325062e-07,1.866354505198017e-07,1.0300475164371386e-12,0.6889742573259914,-6.771860049995867e-15,1.1131545944503694e-14
1000,-0.0006280710096242969,1.9111514220691158e-07,1.7096181048033244e-07,1.0287139572532637e-12,0.6889742573257491,-6.725153592704316e-15,8.424675600657782e-15
1100,-0.0006280710096242969,1.9111514220691158e-07,1.7096181048033244e-07,1.0287139572532637e-12,0.6889742573257491,-6.725153592704316e-15,8.424675600657782e-15
1200,-0.0006280710096242969,1.9111514220691158e-07,1.7096181048033244e-07,1.0287139572532637e-12,0.6889742573257491,-6.725153592704316e-15,8.424675600657782e-15
1300,-0.0006280710096242969,1.9111514220691158e-07,1.7096181048033244e-07,1.0287139572532637e-12,0.6889742573257491,-6.725153592704316e-15,8.424675600657782e-15
1400,-0.0006280710096242969,1.9111514220691158e-07,1.7096181048033244e-07,1.0287139572532637e-12,0.6889742573257491,-6.725153592704316e-15,8.424675600657782e-15
1500,-0.0006280710096242969,1.9111514220691158e-07,1.7096181048033244e-07,1.0287139572532637e-12,0.6889742573257491,-6.725153592704316e-15,8.424675600657782e-15
1600,-0.0006280710096242969,1.9111514220691158e-07,1.7096181048033244e-07,1.0287139572532637e-12,0.6889742573257491,-6.725153592704316e-15,8.424675600657782e-15
1700,-0.0006280710096242969,1.9111514220691158e-07,1.7096181048033244e-07,1.0287139572532637e-12,0.6889742573257491,-6.725153592704316e-15,8.424675600657782e-15
1800,-0.0006280710096242969,1.9111514220691158e-07,1.7096181048033244e-07,1.0287139572532637e-12,0.6889742573257491,-6.725153592704316e-15,8.424675600657782e-15
1900,-0.0006280710096242969,1.9111514220691158e-07,1.7096181048033244e-07,1.0287139572532637e-12,0.6889742573257491,-6.725153592704316e-15,8.424675600657782e-15
1999,-0.0006280710096177027,1.9472258774826872e-07,2.2166982426008668e-07,1.0289360018581887e-12,0.6889742573257494,-1.730436434699651e-16,6.432307074419542e-15
