t,duality_gap,tv_to_ne_a,tv_to_ne_b,entropy_a,entropy_b
0,0.5366881808891227,0.4035725430398547,0.4520194472820033,0.7149528283981885,0.666646081505108
50,0.6840411245614417,0.5285216904216845,0.6505906377409241,0.43162576056093693,0.09257281145191983
100,0.7760804087412037,0.664467982579862,0.6119174995709633,0.016586116626926613,0.2172018711911398
150,0.6078400036871006,0.425670127726398,0.6666130575482727,0.5621715931847523,0.0006156051628197157
200,0.7989807357796155,0.6661877233528426,0.66508836419468,0.004173648722762904,0.01185923488540751
250,0.7991781933730766,0.6662327083290198,0.6658550504135481,0.0037990400616835594,0.006609030395890964
300,0.7731447097921955,0.6666661510285841,0.5995459651269844,8.014230993993544e-06,0.24628021569999603
350,0.7983465734619211,0.6645893160624821,0.6666662313441458,0.015026501969852417,6.971176044906375e-06
400,0.7707889689241842,0.5936411502581576,0.6666666489441186,0.26141908425334726,3.3857806923200025e-07
450,0.7911962589578008,0.6446577971900042,0.6666666579607858,0.10576301968296777,1.7054915425580877e-07
500,0.7976118348708496,0.6606984137610179,0.666666666479593,0.03653489993548595,4.507077857811801e-09
550,0.6739770201754782,0.35160928024804033,0.6666666661079684,0.6230885865196497,1.2575753943813655e-08
600,0.7211196109933988,0.5680573324019975,0.6666666666468459,0.32218691275032574,5.200109961583818e-10
650,0.7976961522817607,0.6637868528008755,0.6666666619740871,0.0197228357897606,9.527229084013577e-08
700,0.7999953499485867,0.6666608892505921,0.6666665862048005,7.554151016281866e-05,1.3991968808203436e-06
750,0.7999145607054705,0.6666666527603897,0.6664530970443886,2.6577605158702127e-07,0.0020185520126750314
800,0.5870085916320839,0.6666666666663724,0.3333321227045006,8.96976802327165e-12,0.6910530850080295
850,0.7999626921632368,0.666666662047096,0.6666200335233287,9.334029650879124e-08,0.0005117288421271138
900,0.7992354208729537,0.664755231245596,0.6666666666496084,0.013875163646450835,4.4155023080434793e-10
950,0.7998215253373859,0.6664435726955955,0.666666666591153,0.0020988425308746746,1.8501131410022063e-09
1000,0.7999631923734511,0.6666666665750653,0.6665746482949058,2.224360039353832e-09,0.000947195673108596
