t,duality_gap,tv_to_ne_a,tv_to_ne_b,entropy_a,entropy_b
0,0.3197360660888693,0.2756614630761113,0.2580919073220642,0.8707144040086019,0.9047444831794906
50,0.12304694685462579,0.1438931866498386,0.036893797574911014,1.0470311154170533,1.095326197405912
100,0.1335713506771374,0.06659294131012192,0.2064155299039744,1.0876622054859122,0.9726687763849079
150,0.12385570692424472,0.11415512450019218,0.10504245534275472,1.061876069964316,1.0703696039200739
200,0.047209072175539823,0.08364152515706606,0.01895016527047086,1.0792949018613167,1.097758137797595
250,0.07900861907747721,0.0148294913194644,0.13803924219887337,1.0980690196811622,1.0484199443379647
300,0.060272670842665126,0.08949997483983324,0.04961678463921518,1.0762068478117808,1.0919125955694438
350,0.12835949053237383,0.1354634930047785,0.09012153603348974,1.051801244731064,1.0784163650217247
400,0.08114758239975896,0.122646384352392,0.047882246779211185,1.056339449935463,1.0935621607365822
450,0.14317504474538023,0.10288878188080346,0.13641026507513557,1.0708455637550354,1.05516342537692
500,0.1919120719077475,0.10810961941930945,0.16395080001126489,1.0693222107262976,1.0244734446148234
550,0.10493416851365403,0.10318845772037452,0.08057457759244921,1.0754481971281753,1.0830403649875868
600,0.1304363970670506,0.019455735388271556,0.17023853293455862,1.097768301420703,1.0301374838130242
650,0.23053864239583777,0.22612611742820898,0.15751314647651743,0.9885629222147883,1.0432496439403802
700,0.24898196453786137,0.2014712531680824,0.2035541783697533,1.011284745332432,1.0112720587445656
750,0.057235366581352504,0.029394515118737585,0.052473677578145306,1.0962965072926605,1.0919882182719907
800,0.041505779994761904,0.06202081839563536,0.018290260437082678,1.0892799288195771,1.0977755984182347
850,0.19853815361893046,0.16986091263189762,0.15648525019377593,1.0338214455689578,1.0358249515953009
900,0.19469236487785782,0.19325586067038686,0.08700308059145365,1.0170318416058457,1.0763271745418215
950,0.1850786453275777,0.09173261814957591,0.15489744252096135,1.0748160277523855,1.0311186484963313
1000,0.158286827966869,0.18118260389892887,0.1432547208354839,1.0020468562775422,1.0533813497932751
1050,0.11642456727696847,0.0792213902189054,0.12875181918100603,1.0826293281269281,1.0580305517812438
1100,0.11012881281970407,0.06087242115673172,0.17180718545343598,1.0899303003276692,1.0087545167684409
1150,0.1346341210844284,0.12131501755666986,0.0675908574456684,1.0539213279065927,1.0878172944772255
1200,0.038572753481196126,0.0233461424439034,0.04990230043673716,1.0971621359030053,1.093062690968628
1250,0.12775314805836147,0.08818792876774348,0.07863944196888673,1.0766780222071346,1.081904574819947
1300,0.11676382984533305,0.1742137113164265,0.04333868789683082,1.0182983914347483,1.094469011444221
1350,0.14370524651813807,0.19914992032497458,0.104078834350939,0.9895907768051289,1.0663170305142842
1400,0.21236100274469222,0.20032162485033791,0.09256044454060137,1.0002707206099082,1.0749893419406131
1450,0.14832135501041177,0.09165124111104034,0.18124569801667945,1.0752034270367172,1.0140413025284967
1500,0.16431845203547757,0.15596706290348952,0.1462472253764222,1.0459319474500341,1.039862558721261
1550,0.03902122812492131,0.030263972057420402,0.022436664382661453,1.0960423247408184,1.0973933853210855
1600,0.1663556092312824,0.1627981229659557,0.06931801381807218,1.0247693591907776,1.0873545534822227
1650,0.08047232683383702,0.12177162837523561,0.01878148310646549,1.0666200029656892,1.0977913121827676
1700,0.16890649353509407,0.15665474622939923,0.1184398772493412,1.0354563341616458,1.061465714088123
1750,0.05957650759629791,0.04600150717568874,0.07994540236538084,1.0932676539755108,1.0825064619457851
1800,0.06846487571621349,0.03147985994359409,0.11660229902467482,1.0962053233910571,1.0609742244770828
