t,duality_gap,tv_to_ne_a,tv_to_ne_b,entropy_a,entropy_b
0,0.5059900138344562,0.46221221609761,0.4555025458222808,0.6150862243865622,0.6317280237564118
50,0.08003095619968935,0.037773042455016476,0.12197133539909565,1.0951613381301772,1.0562449308090598
100,0.14069438677203525,0.19297967666292565,0.07305556835225224,1.0004791882548711,1.0855777662752317
150,0.09663469686175286,0.05641216964272405,0.11808301180883841,1.0910812417782094,1.065948805082975
200,0.0892688203965352,0.08038338726858515,0.047301199166864843,1.0814184532787685,1.0934405931173108
250,0.12543345209527568,0.09078199232255979,0.12164969869495385,1.0794046762210838,1.066075303484887
300,0.21880502903945986,0.08810959753508862,0.30056674242381365,1.0796406354245518,0.9080766890168643
350,0.17819307200986634,0.18325299012751967,0.11759769963101084,1.0200664331474565,1.0639146716178403
400,0.1888700418756753,0.1541328530337776,0.11687156620015933,1.0436022052687883,1.0629181580400695
450,0.1716257994866795,0.17474265373054026,0.18360104475976596,1.013627242290271,1.0213519415086876
500,0.15441065404351992,0.08823663201071986,0.19658295881099572,1.0790931441029235,0.9963277605946435
550,0.06189268364351652,0.07272905796122944,0.03598108006630649,1.0870128907289258,1.0952295861363397
600,0.20735721370820814,0.18547936886891342,0.07612551830690806,0.9920828134086896,1.081403409023282
650,0.12816633143034678,0.12200019567669664,0.10247518857909899,1.0621975448945002,1.073280693205517
700,0.12181016400978398,0.17001015737738048,0.009286643983044962,1.0220790663463357,1.0984172381483304
750,0.13006398077695216,0.06539266965227705,0.1689838993907749,1.0892593689274017,1.0350665669689794
800,0.24192745376134026,0.2741292076864862,0.07795329240586216,0.9306430812345219,1.081912008789333
850,0.08428904794496656,0.04833617576103666,0.11975995238112178,1.0927844034209846,1.0571709572016552
900,0.1525784765888944,0.1412268864594473,0.11766041524330659,1.054068117634018,1.0679483952885909
950,0.15068655088511193,0.13099307949252517,0.22700040317518833,1.0464936504883626,0.9369281933259419
1000,0.1672628141252873,0.1756787470252427,0.08645246832693408,1.031137106999236,1.08089550203681
