t,duality_gap,tv_to_ne_a,tv_to_ne_b,entropy_a,entropy_b
0,0.5366881808891227,0.4035725430398547,0.4520194472820033,0.7149528283981885,0.666646081505108
25,0.12634821552643488,0.13332456838066364,0.07485185307891129,1.0596314611005961,1.0843938789894803
50,0.025786849809772337,0.020377264513655152,0.025265947177971843,1.0975992406393122,1.096948343748803
75,0.005798111826346949,0.004998334877475752,0.004987343581498105,1.098542823615596,1.0985484146983653
100,0.0014237145947425165,0.001130433261774727,0.001070084393643922,1.0986084811306402,1.0986094431386357
125,0.00032183253688144087,0.00022850912896282827,0.000289733903681505,1.098612163623886,1.0986120818507785
150,6.937361978586002e-05,6.66410769448178e-05,5.2636901532260305e-05,1.0986122786261725,1.0986122821596678
175,1.496648088207079e-05,1.3017126426706493e-05,1.3848355836593162e-05,1.098612288281973,1.098612288228873
200,3.344156994990651e-06,2.727980958766585e-06,3.1957686713601774e-06,1.098612288649995,1.0986122886450624
225,7.6607453277829e-07,7.245106645181743e-07,5.534750780189501e-07,1.0986122886668384,1.0986122886673284
250,1.7188157237132036e-07,1.2264129220507236e-07,1.4669658837673794e-07,1.09861228866807,1.0986122886680467
275,3.605753365517235e-08,3.321109420806323e-08,2.8577645500016402e-08,1.098612288668107,1.0986122886681073
300,7.881550460423863e-09,7.187621220428042e-09,7.045053124210554e-09,1.0986122886681096,1.0986122886681096
325,1.891547215156682e-09,1.4687973892701933e-09,1.8212910901649337e-09,1.0986122886681098,1.0986122886681098
350,4.564445229190047e-10,4.1734488087641353e-10,3.267968951004008e-10,1.0986122886681096,1.0986122886681096
375,1.057344452733607e-10,7.863018569587155e-11,8.613737501050878e-11,1.0986122886681098,1.0986122886681098
400,2.2828935038650873e-11,1.66331948214804e-11,1.90688576040543e-11,1.0986122886681098,1.0986122886681098
425,4.5832263910009866e-12,4.304612222227888e-12,3.255395952805884e-12,1.0986122886681098,1.0986122886681098
450,9.632202443062472e-13,7.074341112911497e-13,9.34863297885613e-13,1.0986122886681096,1.0986122886681096
475,2.45083583057711e-13,2.1671553440683056e-13,1.7397194795876203e-13,1.0986122886681098,1.0986122886681098
500,5.83052125098978e-14,4.50195436485501e-14,4.549138843401579e-14,1.0986122886681098,1.0986122886681096
525,1.2958153069083286e-14,9.242606680004428e-15,1.1407541578023483e-14,1.0986122886681098,1.0986122886681096
550,2.6682360025157927e-15,2.4980018054066022e-15,1.942890293094024e-15,1.0986122886681096,1.0986122886681096
575,4.644432986348572e-16,4.163336342344337e-16,4.718447854656915e-16,1.0986122886681098,1.0986122886681098
600,3.904284303265134e-16,1.6653345369377348e-16,4.163336342344337e-16,1.0986122886681096,1.0986122886681096
625,4.0708177569589076e-16,2.220446049250313e-16,4.996003610813204e-16,1.0986122886681096,1.0986122886681098
650,3.904284303265134e-16,2.498001805406602e-16,3.0531133177191805e-16,1.0986122886681096,1.0986122886681096
675,4.51490696680897e-16,4.996003610813204e-16,1.6653345369377348e-16,1.0986122886681098,1.0986122886681098
700,4.0708177569589076e-16,3.3306690738754696e-16,2.498001805406602e-16,1.0986122886681096,1.0986122886681096
725,4.348373513115197e-16,2.220446049250313e-16,3.885780586188048e-16,1.0986122886681096,1.0986122886681096
750,3.23815048849004e-16,1.6653345369377348e-16,3.3306690738754696e-16,1.0986122886681096,1.0986122886681098
775,3.571217395877587e-16,1.942890293094024e-16,3.0531133177191805e-16,1.0986122886681098,1.0986122886681098
800,2.627527824946204e-16,3.3306690738754696e-16,1.3877787807814457e-16,1.0986122886681096,1.0986122886681096
825,2.6460315420232897e-16,3.3306690738754696e-16,1.3877787807814457e-16,1.0986122886681098,1.0986122886681096
850,2.7570538444858055e-16,2.7755575615628914e-16,2.7755575615628914e-16,1.0986122886681098,1.0986122886681096
875,3.404683942183813e-16,2.498001805406602e-16,3.608224830031759e-16,1.0986122886681096,1.0986122886681098
900,4.1263289081901653e-16,1.6653345369377348e-16,4.996003610813204e-16,1.0986122886681098,1.0986122886681096
925,2.849572429871235e-16,1.6653345369377348e-16,2.7755575615628914e-16,1.0986122886681096,1.0986122886681098
950,4.792462722965259e-16,4.440892098500626e-16,2.220446049250313e-16,1.0986122886681096,1.0986122886681098
975,3.6822396983401023e-16,3.3306690738754696e-16,1.942890293094024e-16,1.0986122886681096,1.0986122886681098
1000,4.958996176659033e-16,3.0531133177191805e-16,3.3306690738754696e-16,1.0986122886681096,1.0986122886681096
1025,3.5157062446463294e-16,1.942890293094024e-16,3.608224830031759e-16,1.0986122886681096,1.0986122886681098
1050,3.571217395877587e-16,1.6653345369377348e-16,3.3306690738754696e-16,1.0986122886681096,1.0986122886681098
1075,3.127128186027524e-16,2.498001805406602e-16,2.220446049250313e-16,1.0986122886681096,1.0986122886681098
1100,2.3684757858670006e-16,3.3306690738754696e-16,1.3877787807814457e-16,1.0986122886681096,1.0986122886681096
1125,2.4239869370982587e-16,3.0531133177191805e-16,2.220446049250313e-16,1.0986122886681096,1.0986122886681098
1150,3.182639337258782e-16,3.0531133177191805e-16,3.0531133177191805e-16,1.0986122886681098,1.0986122886681098
1175,3.959795454496392e-16,1.942890293094024e-16,4.440892098500626e-16,1.0986122886681096,1.0986122886681098
1200,3.0716170347962664e-16,1.3877787807814457e-16,3.608224830031759e-16,1.0986122886681096,1.0986122886681096
1225,5.514107688971611e-16,3.885780586188048e-16,3.885780586188048e-16,1.0986122886681096,1.0986122886681096
1250,4.2373512106526805e-16,4.163336342344337e-16,2.220446049250313e-16,1.0986122886681096,1.0986122886681098
1275,4.51490696680897e-16,3.885780586188048e-16,2.498001805406602e-16,1.0986122886681096,1.0986122886681096
1300,4.4038846643464544e-16,2.7755575615628914e-16,3.0531133177191805e-16,1.0986122886681096,1.0986122886681096
1325,3.293661639721298e-16,1.3877787807814457e-16,3.0531133177191805e-16,1.0986122886681096,1.0986122886681096
1350,3.293661639721298e-16,1.942890293094024e-16,2.498001805406602e-16,1.0986122886681098,1.0986122886681098
