t,duality_gap,tv_to_ne_a,tv_to_ne_b,entropy_a,entropy_b
0,0.2555586797577065,0.2622649697191457,0.11634018930496716,0.9417662417490789,1.0648513898860976
25,0.38734471712209095,0.37701076082750695,0.2518490391002324,0.7899634356230079,0.9183851012009274
50,0.341381160730006,0.30975204059811184,0.3161282597076084,0.782409608749471,0.7279047361477017
75,0.5920488267334495,0.3881200384461816,0.5643110632385195,0.7017682771138954,0.335648816006591
100,0.6897440828636981,0.5497784669197034,0.6436434397603759,0.37282193751475595,0.1155667039347427
125,0.7762781260726,0.6640656464042893,0.6357263523516146,0.019205469282338704,0.15498394667657886
150,0.7848991971523547,0.6657514760040047,0.630705049170053,0.007643894541768419,0.15861252745060878
175,0.7566509463854846,0.6659425148674218,0.560087096177641,0.0059939137997661865,0.341658288737969
200,0.7927573221585431,0.6666337087626979,0.650413922500741,0.0003954276512456564,0.08874570621672703
225,0.6124724374341002,0.6666414943234767,0.33330697593728553,0.00030574206998021733,0.6914768686101146
250,0.7936701493501002,0.666657435739598,0.6583544717443638,0.00012103559830304102,0.05075060899172516
275,0.7773866237371629,0.6102051154384103,0.6666415905856985,0.2173123391901918,0.000291811631526243
300,0.7755653279415708,0.6358878445074712,0.6666648852128061,0.1398825809000302,2.557868356032702e-05
325,0.7061658135686902,0.6666661707114994,0.4322586133715288,7.72848055437934e-06,0.5459932338955201
350,0.7995991784256891,0.6665312936743188,0.6662316282061768,0.0013418360400561584,0.0038224019811939403
375,0.7928621732595695,0.6576962097945774,0.6666665318039209,0.051748679614200425,2.3567031705549524e-06
400,0.5412306543516708,0.6666665595566982,0.3333295823297494,1.8500450407547978e-06,0.6493817991966134
425,0.7988666114121519,0.6638342048564971,0.6666662409608621,0.019449123220338843,6.965578535205377e-06
450,0.7999235718836737,0.6666661759176518,0.66648288572761,7.70821692932718e-06,0.0017921444216073867
475,0.799946918533725,0.6665881433857885,0.666639712803355,0.0008225734113428972,0.00031058976327911835
500,0.7995882571304311,0.6661522314562265,0.6666653028028589,0.004416306909147285,1.9791532745994073e-05
525,0.7998724181825898,0.6666665848602875,0.6665065987119461,1.4478814797892166e-06,0.0015664594625632584
550,0.7997801892540652,0.6663920616795047,0.6666663868997407,0.002526503950796899,4.6304343328941426e-06
575,0.7976622181693286,0.6666665324300101,0.6637444645206947,2.2601976985129728e-06,0.019971163270452372
600,0.7995736835390354,0.6661329270067191,0.6666666539616788,0.004567124122290144,2.4462005340505074e-07
625,0.7999772277373363,0.6666665783420955,0.6666382490110732,1.569376085833087e-06,0.00032601542592902477
650,0.799968396232429,0.6666278102659122,0.6666653718453963,0.00043347701726970973,1.8867847573927442e-05
675,0.7999928491231252,0.6666657219168532,0.6666581879487213,1.4051937076964757e-05,0.00010766408420599288
700,0.7999982140608872,0.6666666222506815,0.6666623067926891,8.04098200999981e-07,5.829089377121684e-05
725,0.7996550465790131,0.6658045524562581,0.666666664565283,0.0069473354955775155,4.411151853848539e-08
750,0.793109670970785,0.6666666663089108,0.6494408535010763,8.17347935477606e-09,0.08703671613929807
775,0.7607074040413042,0.5684352843723055,0.6666666666547283,0.3211810375873564,3.154428070757446e-10
800,0.7844953589702248,0.6666666666618619,0.6472851610667447,1.3208012981059155e-10,0.09563701763809536
825,0.7999787119138031,0.6666400574820528,0.6666666643690229,0.00030692682300985526,4.912362847524991e-08
850,0.7999988073639412,0.6666652870523758,0.6666658657700273,1.9997718440983465e-05,1.2043746942602513e-05
875,0.7999816667856603,0.6666666646588968,0.6666208377217837,4.2550057427634095e-08,0.0005036884127543254
900,0.7925277009650027,0.6479861637846689,0.6666666666661598,0.0928614586875897,1.5188690037546964e-11
925,0.7962325347073924,0.6666666666644478,0.6619573094654789,6.314286496647553e-11,0.029932582733495496
950,0.7999947847778961,0.6666601515744625,0.6666666588433958,8.431457428251293e-05,1.5423381922398646e-07
975,0.7999977348747107,0.6666610328940524,0.666666652149672,7.372788502714087e-05,2.766043120585452e-07
1000,0.7989904553749545,0.6666666666654766,0.6641428094196566,3.462501576216573e-11,0.01761836173535132
1025,0.7915251665078797,0.6560730602798664,0.6666666666665465,0.05871335828888607,3.759802643461111e-12
1050,0.7999996908546129,0.6666666631647231,0.6666662820186748,7.204246551448994e-08,6.06635629929133e-06
1075,0.7999618328115282,0.6666666664332788,0.6665712492922822,5.410139938332558e-09,0.0009787171860214596
1100,0.7456175039541368,0.5307104280252526,0.6666666666666201,0.3975544514593016,1.497463993317079e-12
1125,0.7998661627504402,0.66666666666088,0.6664993678555886,1.555945927466367e-10,0.001622121846625989
1150,0.7999999112469928,0.6666666655708609,0.666666447137868,2.3712249697146742e-08,3.5866347835856633e-06
1175,0.7870244537728948,0.6342278064718868,0.6666666666665804,0.14312035584770227,2.6906538961759067e-12
1200,0.7982972611525144,0.6666666666654001,0.6645382429722239,3.6120940202040054e-11,0.015221019368831511
1225,0.7999999579829158,0.6666666227453937,0.6666666494575432,7.880773346555068e-07,3.2487935001452583e-07
1250,0.7996659261748382,0.66583148344582,0.6666666666663724,0.006754514865754676,8.839590976694487e-12
1275,0.7939207760372766,0.6666666666666275,0.6590676356722073,1.2656842595634054e-12,0.04465137250677353
1300,0.7999999403065893,0.6666665944461203,0.6666666618715178,1.2598289382049603e-06,9.666428453891192e-08
1325,0.7997967979573639,0.6661586619278623,0.666666666666179,0.0043611072298900145,1.4374289054447427e-11
1350,0.7898066106992925,0.6666666666666455,0.6539249289503375,6.933044908840045e-13,0.06825082471753678
1375,0.7999999320562801,0.6666665831571938,0.6666666638216608,1.4446326556193955e-06,5.8837426156927315e-08
1400,0.7998242536243643,0.6662273011412017,0.6666666666661083,0.003835649224477711,1.6376898566718768e-11
1425,0.7883347492661066,0.6666666666666479,0.6520851020649958,6.229705808099579e-13,0.0761255874461094
1450,0.799999921601918,0.6666665699072957,0.6666666641851823,1.6595878893613453e-06,5.165932360556624e-08
1475,0.7998483115106454,0.6662874458204363,0.6666666666660314,0.0033664256955086625,1.855290110360565e-11
1500,0.7867311719458205,0.6666666666666503,0.6500806303212234,5.451284155974093e-13,0.08443714654247764
1525,0.7999999105040332,0.6666665558826086,0.6666666644894447,1.8851348135351628e-06,4.561055756256067e-08
1550,0.7998675087361734,0.6663354388559282,0.6666666666659437,0.0029852085391920743,2.101667921524194e-11
1575,0.7849086953843858,0.6666666666666521,0.6478025345365994,4.831596682879184e-13,0.09358502375102562
1600,0.7999998983266806,0.6666665405269594,0.6666666647567527,2.130054066089036e-06,4.0261338237114645e-08
1625,0.7998836331874257,0.666375749968391,0.6666666666658324,0.0026596607792715617,2.4122625790167947e-11
1650,0.7826038155007374,0.6666666666666538,0.6449214346066299,4.3242588525726603e-13,0.10475571342093848
1675,0.7999998836454293,0.6666665220461182,0.6666666650146247,2.4223532250140564e-06,3.506530762543669e-08
1700,0.7998985000173073,0.666412917026491,0.6666666666657018,0.002354556528495706,2.7750008539570242e-11
1725,0.7799111855055039,0.6666666666666552,0.6415556470376119,3.8533318927232065e-13,0.11731337509784276
1750,0.7999998675354734,0.6666665017951738,0.666666665240942,2.7399395469468968e-06,3.047197549953761e-08
1775,0.7999109645710989,0.666444078395036,0.6666666666655634,0.0020945767768055946,3.15785378506925e-11
1800,0.77707557572729,0.6666666666666565,0.638011134733744,3.450588350450196e-13,0.13003720035960256
1825,0.7999998491939151,0.6666664787774941,0.6666666654218012,3.0979017220536736e-06,2.6775622771533873e-08
1850,0.7999218701066149,0.6664713422152706,0.666666666665412,0.0018635459695098924,3.575015309273079e-11
1875,0.7740068577172183,0.6666666666666576,0.6341752370904516,3.087752181192578e-13,0.1432987765723535
1900,0.7999998258163027,0.6666664494795833,0.666666665573053,3.549482975002825e-06,2.3664418836033073e-08
1925,0.7999324080759818,0.6664976871154986,0.6666666666652294,0.0016366801985557033,4.0748797807444056e-11
1950,0.770340225249023,0.6666666666666586,0.6295919463621524,2.7241073359468345e-13,0.15853338980748122
1975,0.7999997982702955,0.6666664149769581,0.6666666657127396,4.076240336965008e-06,2.0772500902169173e-08
2000,0.7999416727050881,0.6665208486659295,0.6666666666650293,0.0014338431759659206,4.6204139685628914e-11
2025,0.7663545726182457,0.6666666666666596,0.6246098804321296,2.3992853225920374e-13,0.17442659324633464
