t,duality_gap,tv_to_ne_a,tv_to_ne_b,entropy_a,entropy_b
0,0.3197360660888693,0.2756614630761113,0.2580919073220642,0.8707144040086019,0.9047444831794906
25,0.10268156711662603,0.04365575170121383,0.08585885998653582,1.092910083555795,1.0768460900192536
50,0.023224738710629064,0.017377482567420555,0.01739657495216662,1.0979310620712202,1.0978788918205984
75,0.003997669260010819,0.005051560838918667,0.0022775339398667938,1.0985538471037695,1.0986002014622847
100,0.000628877191646036,0.00021044237141826239,0.0011043446709488314,1.0986121758040628,1.0986088916274648
125,0.00021844528700383042,0.0002574640796345895,0.00010713915837945454,1.0986121395013317,1.0986122628383896
150,5.984138625058829e-05,4.055881951198215e-05,4.183501162885461e-05,1.0986122846957689,1.0986122839126113
175,1.2768658351354952e-05,6.1544658045697975e-06,1.151411546315706e-05,1.0986122885754366,1.098612288325511
200,2.1524214836106854e-06,3.0373825938567744e-06,5.354151131620188e-07,1.0986122886472143,1.0986122886672978
225,3.2157402049352397e-07,2.1080002537976483e-07,5.689820573029358e-07,1.0986122886679863,1.0986122886671508
250,1.1778292928014504e-07,1.1952123363245803e-07,9.538784281892809e-08,1.0986122886680771,1.098612288668088
275,3.117580487839907e-08,2.9371131610167467e-08,1.6888756226851598e-08,1.0986122886681078,1.0986122886681091
300,6.316365426991174e-09,1.6792857382430526e-09,6.842518524008412e-09,1.0986122886681096,1.0986122886681096
325,1.2443005144765116e-09,1.6491364662751806e-09,4.972556255644633e-10,1.0986122886681096,1.0986122886681098
350,2.242450688102101e-10,2.1611260003773225e-10,2.784211194928332e-10,1.0986122886681096,1.0986122886681096
375,5.682080731853982e-11,4.661421248997044e-11,6.754172221512533e-11,1.0986122886681096,1.0986122886681096
400,1.4417341394808621e-11,1.8462786854911428e-11,4.9048265449158635e-12,1.0986122886681096,1.0986122886681096
425,3.5852617171390952e-12,1.0548506512719769e-12,3.664152314897251e-12,1.0986122886681096,1.0986122886681098
450,8.34689724745393e-13,8.022194020185225e-13,5.145883719137601e-13,1.0986122886681096,1.0986122886681098
475,1.4635144947779585e-13,1.6819878823071122e-13,1.2045919817182948e-13,1.09861228866811,1.0986122886681098
500,2.3945660269456918e-14,1.2656542480726785e-14,4.1744385725905886e-14,1.0986122886681098,1.0986122886681096
525,8.025062096332173e-15,1.04638520070921e-14,2.0261570199409107e-15,1.0986122886681098,1.0986122886681096
550,2.2333986512042733e-15,9.992007221626409e-16,1.970645868709653e-15,1.0986122886681098,1.0986122886681098
575,4.2373512106526805e-16,3.608224830031759e-16,2.220446049250313e-16,1.0986122886681096,1.0986122886681098
600,4.1263289081901653e-16,4.440892098500626e-16,1.6653345369377348e-16,1.0986122886681096,1.0986122886681096
625,4.2373512106526805e-16,3.3306690738754696e-16,2.7755575615628914e-16,1.0986122886681096,1.0986122886681096
650,3.571217395877587e-16,1.1102230246251565e-16,3.3306690738754696e-16,1.0986122886681098,1.0986122886681096
675,3.293661639721298e-16,1.6653345369377348e-16,3.3306690738754696e-16,1.0986122886681096,1.0986122886681096
700,3.848773152033876e-16,2.498001805406602e-16,2.498001805406602e-16,1.0986122886681096,1.0986122886681098
725,2.1464311809419693e-16,3.3306690738754696e-16,8.326672684688674e-17,1.0986122886681096,1.0986122886681098
750,2.4794980883295163e-16,3.608224830031759e-16,1.3877787807814457e-16,1.0986122886681096,1.0986122886681098
775,3.23815048849004e-16,3.0531133177191805e-16,3.608224830031759e-16,1.0986122886681098,1.0986122886681096
800,3.904284303265134e-16,1.6653345369377348e-16,4.163336342344337e-16,1.0986122886681096,1.0986122886681096
825,4.0708177569589076e-16,2.220446049250313e-16,4.996003610813204e-16,1.0986122886681096,1.0986122886681098
850,3.904284303265134e-16,2.498001805406602e-16,3.0531133177191805e-16,1.0986122886681096,1.0986122886681096
875,4.51490696680897e-16,4.996003610813204e-16,1.6653345369377348e-16,1.0986122886681098,1.0986122886681098
900,4.0708177569589076e-16,3.3306690738754696e-16,2.498001805406602e-16,1.0986122886681096,1.0986122886681096
925,4.348373513115197e-16,2.220446049250313e-16,3.885780586188048e-16,1.0986122886681096,1.0986122886681096
950,3.23815048849004e-16,1.6653345369377348e-16,3.3306690738754696e-16,1.0986122886681096,1.0986122886681098
975,3.571217395877587e-16,1.942890293094024e-16,3.0531133177191805e-16,1.0986122886681098,1.0986122886681098
1000,2.627527824946204e-16,3.3306690738754696e-16,1.3877787807814457e-16,1.0986122886681096,1.0986122886681096
1025,2.6460315420232897e-16,3.3306690738754696e-16,1.3877787807814457e-16,1.0986122886681098,1.0986122886681096
1050,2.7570538444858055e-16,2.7755575615628914e-16,2.7755575615628914e-16,1.0986122886681098,1.0986122886681096
1075,3.404683942183813e-16,2.498001805406602e-16,3.608224830031759e-16,1.0986122886681096,1.0986122886681098
1100,4.1263289081901653e-16,1.6653345369377348e-16,4.996003610813204e-16,1.0986122886681098,1.0986122886681096
1125,2.849572429871235e-16,1.6653345369377348e-16,2.7755575615628914e-16,1.0986122886681096,1.0986122886681098
1150,4.792462722965259e-16,4.440892098500626e-16,2.220446049250313e-16,1.0986122886681096,1.0986122886681098
1175,3.6822396983401023e-16,3.3306690738754696e-16,1.942890293094024e-16,1.0986122886681096,1.0986122886681098
1200,4.958996176659033e-16,3.0531133177191805e-16,3.3306690738754696e-16,1.0986122886681096,1.0986122886681096
1225,3.5157062446463294e-16,1.942890293094024e-16,3.608224830031759e-16,1.0986122886681096,1.0986122886681098
1250,3.571217395877587e-16,1.6653345369377348e-16,3.3306690738754696e-16,1.0986122886681096,1.0986122886681098
1275,3.127128186027524e-16,2.498001805406602e-16,2.220446049250313e-16,1.0986122886681096,1.0986122886681098
1300,2.3684757858670006e-16,3.3306690738754696e-16,1.3877787807814457e-16,1.0986122886681096,1.0986122886681096
1325,2.4239869370982587e-16,3.0531133177191805e-16,2.220446049250313e-16,1.0986122886681096,1.0986122886681098
1350,3.182639337258782e-16,3.0531133177191805e-16,3.0531133177191805e-16,1.0986122886681098,1.0986122886681098
1375,3.959795454496392e-16,1.942890293094024e-16,4.440892098500626e-16,1.0986122886681096,1.0986122886681098
1400,3.0716170347962664e-16,1.3877787807814457e-16,3.608224830031759e-16,1.0986122886681096,1.0986122886681096
1425,5.514107688971611e-16,3.885780586188048e-16,3.885780586188048e-16,1.0986122886681096,1.0986122886681096
1450,4.2373512106526805e-16,4.163336342344337e-16,2.220446049250313e-16,1.0986122886681096,1.0986122886681098
1475,4.51490696680897e-16,3.885780586188048e-16,2.498001805406602e-16,1.0986122886681096,1.0986122886681096
1500,4.4038846643464544e-16,2.7755575615628914e-16,3.0531133177191805e-16,1.0986122886681096,1.0986122886681096
1525,3.293661639721298e-16,1.3877787807814457e-16,3.0531133177191805e-16,1.0986122886681096,1.0986122886681096
