t,duality_gap,tv_to_ne_a,tv_to_ne_b,entropy_a,entropy_b
0,0.2555586797577065,0.2622649697191457,0.11634018930496716,0.9417662417490789,1.0648513898860976
25,0.1005802973637457,0.0918410276141873,0.047322205037018006,1.0754934241078573,1.0935863817733682
50,0.03806233959479453,0.035464182609499795,0.01644727576140556,1.09538698052428,1.0979104690972457
75,0.013991444625135949,0.012221680926690931,0.006864754811748863,1.0981694248181069,1.09850617163801
100,0.005133968418296421,0.004706253525528642,0.0021966786501967372,1.0985539957844657,1.0985995252411263
125,0.001892832861221629,0.0016432510150712065,0.0009338184717639086,1.0986041878840198,1.0986103214966467
150,0.0006927439852604763,0.0006336154626391532,0.00029599938055197006,1.0986112281748521,1.0986120562441832
175,0.0002555672243916581,0.00022203903743434061,0.0001261755524011865,1.0986121409998508,1.0986122527442017
200,9.350326051793164e-05,8.549657579690062e-05,3.994516021466055e-05,1.098612269349768,1.098612284433624
225,3.449831029098867e-05,2.9975565552869954e-05,1.7033779135505744e-05,1.0986122859773857,1.0986122880133666
250,1.2621208059833874e-05,1.1539983832992151e-05,5.391721485864531e-06,1.0986122883161347,1.098612288590957
275,4.656689147005307e-06,4.0462520753126174e-06,2.2993032675056035e-06,1.0986122886190834,1.0986122886561795
300,1.7036401155542022e-06,1.5576853808207947e-06,7.277846846287517e-07,1.0986122886616967,1.098612288666704
325,6.285717946104738e-07,5.461744796153578e-07,3.1036638897807833e-07,1.0986122886672165,1.0986122886678924
350,2.2996151582595677e-07,2.102600320796899e-07,9.82381144765121e-08,1.098612288667993,1.0986122886680842
375,8.484617922873323e-08,7.372400437355431e-08,4.189403482457443e-08,1.0986122886680934,1.0986122886681056
400,3.10407723765523e-08,2.8381414773903657e-08,1.3260421982685955e-08,1.0986122886681076,1.0986122886681091
425,1.1452746886038886e-08,9.95144863735753e-09,5.654960416601185e-09,1.0986122886681096,1.0986122886681096
450,4.1899601029478834e-09,3.830993355879997e-09,1.7899245419172871e-09,1.0986122886681096,1.0986122886681098
