t,duality_gap,tv_to_ne_a,tv_to_ne_b,entropy_a,entropy_b
0,0.33208610555913254,0.4666318750869445,0.3448391162469041,1.327543088351432,1.5922457343457728
25,0.031470468301836155,0.02826224284816893,0.050187103447160056,1.9432861274559667,1.939447044696966
50,0.003211334528683364,0.004385710308873206,0.0026587969814314133,1.9458624119760013,1.9458849589201352
75,0.0003667556489607395,0.000165568295389093,0.0004991811624835141,1.9459100535264113,1.9459095471143633
100,4.406096004275733e-05,5.724515630939342e-05,1.5993299397373817e-05,1.9459101420060576,1.9459101482958077
125,5.044462162498431e-06,2.3256771632951256e-06,5.867989020511e-06,1.9459101490406248,1.9459101489741044
150,6.165582488587562e-07,6.248249597995414e-07,3.3623656946202285e-07,1.945910149054361,1.9459101490550332
175,7.756339131070085e-08,4.823261039177407e-08,6.694451031019621e-08,1.9459101490553077,1.945910149055303
200,9.135194246493292e-09,6.7060348940550796e-09,6.46324588293723e-09,1.9459101490553132,1.9459101490553132
225,1.0172246170392363e-09,8.482935742737396e-10,6.788607315177941e-10,1.9459101490553135,1.9459101490553132
250,1.0668696481808126e-10,6.196822222026555e-11,1.0634691738342639e-10,1.945910149055313,1.9459101490553132
275,1.2281923692355637e-11,1.3284096045396154e-11,5.513853262861801e-12,1.9459101490553135,1.9459101490553135
300,1.3743419101176967e-12,4.241051954068098e-13,1.5875495362749348e-12,1.945910149055313,1.9459101490553132
325,1.4459267116961882e-13,1.886407696716219e-13,2.4480417692984702e-14,1.9459101490553132,1.945910149055313
350,1.5251688800788088e-14,1.7069679003611782e-15,2.1815882433884326e-14,1.9459101490553135,1.9459101490553135
375,1.8735013540549517e-15,2.456368441983159e-15,3.885780586188048e-16,1.9459101490553135,1.9459101490553135
400,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
425,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
450,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
475,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
500,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
525,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
550,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
575,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
600,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
625,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
650,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
675,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
700,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
725,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
750,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
775,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
800,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
825,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
850,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
875,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
900,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
925,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
950,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
975,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
1000,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
1025,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
1050,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
1075,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
1100,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
1125,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
1150,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
1175,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
1200,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
1225,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
1250,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
1275,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
1300,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
1325,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
1350,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
1375,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
1400,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
1425,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
1450,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
1475,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
1500,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
1525,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
1550,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
1575,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
1600,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
1625,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
1650,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
1675,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
1700,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
1725,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
1750,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
1775,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
1800,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
1825,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
1850,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
1875,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
1900,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
1925,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
1950,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
1975,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
2000,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
2025,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
2050,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
2075,1.2727913960881258e-16,6.938893903907228e-17,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
