t,duality_gap,tv_to_ne_a,tv_to_ne_b,entropy_a,entropy_b
0,0.2849682417994271,0.4209631969182024,0.20485990673764193,1.5255315564651202,1.7776473336861363
25,0.4144844432061862,0.25555372975179164,0.40169968542842693,1.7782505805981526,1.498852808213723
50,0.4842887945936388,0.33137276256776976,0.48028541924091717,1.6369078429215924,1.2356452308929222
75,0.48515176095221374,0.6020845931751191,0.3302765974596467,0.9217248574526695,1.5572810717332572
100,0.5355228432133448,0.46717754980926196,0.405616618908072,1.2859167137803222,1.3989538880101733
125,0.6299976278095911,0.6621834125735934,0.487991542760851,0.8979226480176293,1.3759588933954776
150,0.6242596968501135,0.6544509560879113,0.5858536997999807,0.9173727094825507,0.9589036344873592
175,0.6562896862354989,0.7264880959933754,0.556774859379081,0.5197864515618822,1.0421153444226496
200,0.6214954923746066,0.5171684871640648,0.5859227341870639,1.2295237394404526,1.0131935855222463
225,0.6576252507719108,0.7832304160102876,0.6793320144844579,0.3100716306934963,0.7207603694083826
250,0.6722747783731793,0.6239114664585869,0.6141694177575299,0.7221570519871133,0.9176222043263476
275,0.6925882840890494,0.6819136064313602,0.6355819776527576,0.7077071838877482,0.9340574131605991
300,0.6830547000646128,0.6851356204944085,0.7864491649955665,0.5560304753729682,0.341203502508402
325,0.6686034832593095,0.6046917753584651,0.6322641778569406,0.8282993917252169,0.7129054954792207
350,0.6352997619572757,0.6882505374401311,0.4917015536291056,0.568964437196875,1.2299859895445284
375,0.5864695694550399,0.5675899182423738,0.7305677386321241,1.0061043477759506,0.3872932108667891
400,0.5511956075363607,0.5656134735243037,0.72616505159229,1.0784733758036422,0.41270085026735515
425,0.6858312103912017,0.7080022404711336,0.7191522868724267,0.6371818140278882,0.4716053226840116
450,0.6835068152690801,0.7517262753538256,0.8337428866865616,0.4509337178674855,0.11341980321703515
475,0.6527135116110234,0.6877056740000078,0.768974593063251,0.5665293687988819,0.3796375059149143
500,0.6556546808805623,0.6980077194008055,0.761419396839226,0.5378586237112757,0.4073171055676981
525,0.6746973131411954,0.7780138312030436,0.7006086283546659,0.35761185016847125,0.7545088560919881
550,0.6328506272269978,0.7126634552960349,0.4890948647128383,0.5553216350050075,1.1347087532707192
575,0.6423356348195834,0.7059363006688084,0.5116004827897556,0.7312869550405432,1.195197326761383
600,0.6617799875070041,0.6667747141250713,0.6490077372690664,0.7066834105526947,0.6607076547936142
625,0.684636113193873,0.7405972138428013,0.8252281197947537,0.5027187054771398,0.1452595123809304
650,0.6902686959405424,0.8189698940326233,0.8116847410456884,0.1959525234121677,0.21252165380839216
675,0.6695042553187167,0.7029504611217782,0.6345967480893415,0.6546568128904815,0.9819745098925582
700,0.699134513410178,0.6513806595306286,0.7883338260821431,0.8718482489348177,0.2787369160012764
725,0.6905946866330043,0.6893791357342595,0.7424875222080894,0.6164393582530742,0.37409310665761814
750,0.6975038512705791,0.7140325718555867,0.5647534817391516,0.4889562932701685,1.0455136930896174
775,0.6989559241865513,0.6771205121197846,0.8566868405960513,0.7648793770186059,0.004529898222427319
800,0.6667596774545526,0.71418113390486,0.749469074610244,0.6364896005529658,0.44284642794909246
825,0.567896566674595,0.5697651428239127,0.8439220368761348,1.0836981013093852,0.0791748759333752
850,0.6989338681506526,0.854388323449979,0.7063336175006591,0.019513041934695455,0.48571673655596426
875,0.6997879884622513,0.7578576959693635,0.5710144699207073,0.3424687685164499,1.0402251292270828
900,0.6925094471508874,0.8508332724861748,0.693693210572247,0.03909654632864833,0.7299651670043117
925,0.6924417680481642,0.6076099719962572,0.7124878244781382,0.9721387722836881,0.7049413603487167
950,0.6587069109819209,0.6898145911496679,0.8570744981325589,0.6331679613091791,0.0007249731339132535
975,0.6950550911478883,0.7476686166661859,0.7630040803995426,0.38558406243295373,0.31296762397655253
1000,0.6938277773216828,0.712078955845423,0.8029375998623103,0.6761766567067019,0.25722015001675574
1025,0.699824477479476,0.7036974801102814,0.7275693777672295,0.6628739170626718,0.39447308080060245
1050,0.511840114950739,0.5284493912753438,0.8524641932405157,1.2120927477212657,0.029829306372547076
1075,0.6980923077681775,0.7142709693500588,0.7745751196052891,0.6917500947673885,0.29795194136866043
1100,0.5734454281973762,0.7142766452862477,0.538393555812745,0.6304937184587178,1.1218441665761367
1125,0.693310064724483,0.7655081424376802,0.8063360338753687,0.30630761325804534,0.2596950620585734
1150,0.6972711149212283,0.7142636881120324,0.6714022552765843,0.4396608940620165,0.8586583720667446
1175,0.6682961369880358,0.7498645210671498,0.8504506478353242,0.4378012478571239,0.04519539603896651
1200,0.6905571787783774,0.8476193782102078,0.73186014069055,0.053922658166699826,0.4399880885250728
