t,duality_gap,tv_to_ne_a,tv_to_ne_b,entropy_a,entropy_b
0,0.37373439207907266,0.3034654383796814,0.3742376773695567,1.5496761531792986,1.467718203866851
25,0.3300975951805739,0.30320523619952144,0.3440006220365579,1.5770817330438076,1.556961944950224
50,0.23362121324574595,0.31675290477977086,0.3331139022456589,1.5774620262851315,1.5804406799119273
75,0.20789998280696848,0.322736098616535,0.3146187689644857,1.5893194580572265,1.59538019183535
100,0.15468998773576131,0.3538531572964233,0.3195255091215877,1.5766126008853487,1.5761943264807972
125,0.14334093549953109,0.3558357658868633,0.315962787933735,1.5819791250080315,1.5859906391511702
150,0.13196490537241543,0.37471627688927045,0.3217669801600864,1.5653699012702469,1.567763453658833
175,0.11684091215806991,0.37239512384473256,0.317039382647032,1.5704190348617384,1.5786987577749756
200,0.12402926127780328,0.3858309926876718,0.3227397149404773,1.5537672429757532,1.5649005143912895
225,0.11209732697137866,0.3808402448032011,0.3176600478993583,1.5604006428642916,1.5757066578409635
250,0.11833283961240648,0.3919025959018769,0.323202434937099,1.5444456973890113,1.5649009237800975
275,0.10858993079806945,0.3852968391356173,0.317996030615746,1.5528891472228301,1.5750385624085808
300,0.11368417735938384,0.39524236492970566,0.3234323332216721,1.5377156295588332,1.5662412426868255
325,0.10545930681911078,0.3876049310510423,0.3181528509355917,1.547754850599956,1.5756783967042398
350,0.10956925926454339,0.3969862519555725,0.3235118490279157,1.533282773339083,1.5683357533952476
375,0.10244706868079859,0.38865644880937245,0.31817005218381056,1.5446164517233982,1.5771697746307232
400,0.10578782212995151,0.397745287419888,0.32346258722059307,1.530717316288108,1.5709245822332842
425,0.0994998620612022,0.38893566752063913,0.3180613861135789,1.5430598590723763,1.5792617791974515
450,0.10225968845910315,0.3978766142958005,0.32329112026725204,1.5296050771661331,1.5738570742227156
475,0.096621422852953,0.3887278469302876,0.3178335260886283,1.5427143985005307,1.5817869190561789
500,0.0989477274915191,0.3976001018655499,0.3230017772976431,1.5295944984855556,1.5770297724840772
525,0.09382572318021468,0.38820865923747394,0.3174919856343716,1.5432744988238136,1.58462349156326
550,0.09641617439308517,0.3970549352900589,0.32259942684264725,1.530403508174338,1.5803677666763247
575,0.09331846498774057,0.38748861490532605,0.31704246572548944,1.5444985271616458,1.5876816092146382
600,0.09591210223216605,0.3963305182237146,0.3220896367939266,1.5318121424509417,1.583816932406415
625,0.09278727609738163,0.3866379057773447,0.31649088100592365,1.5461997501134033,1.590895525113481
650,0.09490067722717814,0.3954847596645796,0.3214782890745577,1.5336515786035394,1.5873389937284998
675,0.09176816713275257,0.3857013253773629,0.3158430955963846,1.5482358736186252,1.5942179985111464
700,0.09353105996158627,0.39455540995519384,0.32077118536935856,1.5357935362477493,1.5909076454560283
