t,duality_gap,tv_to_ne_a,tv_to_ne_b,entropy_a,entropy_b
0,0.302105100499414,0.31749290362797294,0.2759575548530831,1.6816517399354125,1.7332497885283606
25,0.04063863778007029,0.025773313672960735,0.0365376131626384,1.943694245134675,1.9422118218816862
50,0.004221922574472289,0.003565869128192803,0.003237498548632964,1.9458756020947796,1.9458785780763206
75,0.000520695978943192,0.00039297331045773376,0.00039864168833869673,1.945909723499869,1.9459097533545744
100,5.9959988074273496e-05,4.0341952939212944e-05,4.770537466008973e-05,1.9459101445129459,1.9459101429897296
125,6.874569322412594e-06,5.957634839723336e-06,4.42307076389814e-06,1.94591014896588,1.9459101490053912
150,7.899669120011087e-07,4.6719879202850034e-07,7.14204694454712e-07,1.945910149054753,1.9459101490540296
175,8.898078290159317e-08,8.577842333656882e-08,5.09801592607495e-08,1.9459101490552955,1.9459101490553072
200,1.0773930678165122e-08,5.609304479237132e-09,9.971497946792418e-09,1.9459101490553135,1.945910149055313
225,1.1440944719387502e-09,1.146026981646564e-09,6.444601380328763e-10,1.9459101490553132,1.9459101490553135
250,1.4164333594912648e-10,7.66513796879309e-11,1.3224395190025717e-10,1.9459101490553135,1.9459101490553132
275,1.6074482023231695e-11,1.470717991836068e-11,9.464221073507417e-12,1.9459101490553132,1.945910149055313
300,1.8627530073977994e-12,1.1909917496666367e-12,1.62186930552366e-12,1.945910149055313,1.945910149055313
325,2.1870005806334802e-13,1.8005041901858476e-13,1.509070646221744e-13,1.945910149055313,1.945910149055313
350,2.5798807534727075e-14,1.8970935933282362e-14,1.930400284066991e-14,1.9459101490553132,1.9459101490553132
375,2.8431622135981017e-15,1.9567680809018384e-15,2.3592239273284576e-15,1.9459101490553132,1.9459101490553132
400,3.677613769070831e-16,2.0816681711721685e-16,3.3306690738754696e-16,1.9459101490553132,1.945910149055313
425,2.0816681711721685e-16,1.942890293094024e-16,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
450,2.0816681711721685e-16,1.942890293094024e-16,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
475,2.0816681711721685e-16,1.942890293094024e-16,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
500,2.0816681711721685e-16,1.942890293094024e-16,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
525,2.0816681711721685e-16,1.942890293094024e-16,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
550,2.0816681711721685e-16,1.942890293094024e-16,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
575,2.0816681711721685e-16,1.942890293094024e-16,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
600,2.0816681711721685e-16,1.942890293094024e-16,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
625,2.0816681711721685e-16,1.942890293094024e-16,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
650,2.0816681711721685e-16,1.942890293094024e-16,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
675,2.0816681711721685e-16,1.942890293094024e-16,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
700,2.0816681711721685e-16,1.942890293094024e-16,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
725,2.0816681711721685e-16,1.942890293094024e-16,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
750,2.0816681711721685e-16,1.942890293094024e-16,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
775,2.0816681711721685e-16,1.942890293094024e-16,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
800,2.0816681711721685e-16,1.942890293094024e-16,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
825,2.0816681711721685e-16,1.942890293094024e-16,1.8041124150158794e-16,1.9459101490553132,1.945910149055313
